32,24,211,255,55,0,0,0,0,101,0,255,102,171,228,74,0,0,0,101,3,0,176,180,15
0,174,102,255,126,0,0,0,0,68,255,255,255,48,131,71,0,88,0,15,72,95,172,138,13
40,102,132,255,0,0,0,30,67,255,124,89,186,246,193,44,96,65,1,172,53,0,0,0,69
0,120,108,167,88,0,0,0,0,255,255,0,81,224,107,232,154,255,0,55,0,11,19,0,0
59,245,255,255,0,0,255,216,244,255,255,255,255,225,82,232,164,255,42,0,7,0,103,2,68
0,0,0,0,0,52,255,41,62,159,114,255,0,255,41,115,56,81,0,102,0,0,12,29,0
75,38,0,68,0,0,255,98,0,255,129,12,0,0,0,0,0,0,0,192,39,13,229,0,12
8,0,84,60,57,0,0,0,74,100,39,0,136,0,0,106,255,237,0,0,0,0,0,0,35
0,0,130,255,255,0,218,0,213,13,0,27,255,255,0,134,67,0,0,165,38,44,122,0,44
0,152,10,197,0,0,0,0,222,84,0,0,255,255,153,177,168,0,0,255,0,0,1,0,0
91,167,142,255,72,0,0,0,94,255,0,0,165,74,0,206,98,0,76,0,42,171,233,255,30
0,10,173,255,85,255,190,9,208,54,18,131,255,255,186,71,233,0,0,0,61,255,255,228,48
64,67,255,255,55,255,0,218,255,255,255,133,164,0,0,0,255,0,255,47,0,255,255,255,33
0,0,255,255,0,231,82,255,150,168,117,136,0,0,0,0,165,0,164,0,0,83,123,0,74
25,0,206,255,42,255,123,255,0,255,122,255,243,255,191,80,15,0,0,0,0,0,102,0,146
76,0,255,255,0,0,28,0,0,213,179,255,63,255,66,255,255,7,255,0,233,255,224,0,0
0,0,220,255,0,0,92,127,0,255,0,0,0,0,0,255,255,255,147,0,249,255,202,255,0
0,25,137,0,0,0,34,172,77,255,255,245,211,255,54,255,255,255,255,240,255,255,255,255,61
56,111,245,4,0,141,255,255,115,255,172,255,97,0,0,217,255,139,252,0,52,255,94,144,13
88,157,234,137,0,255,255,176,204,255,255,255,255,99,0,55,32,177,26,0,149,42,0,0,0
0,99,234,0,0,58,255,226,183,59,207,255,255,255,102,100,29,255,111,0,93,69,0,0,0
0,255,211,85,0,0,255,255,164,242,175,0,95,255,200,255,255,255,255,0,157,110,207,202,6
0,255,255,0,0,0,0,255,120,219,206,255,68,173,0,235,117,49,109,0,138,90,147,0,0
169,86,228,0,0,0,143,228,151,16,62,81,255,0,139,111,4,255,0,0,0,0,236,0,55
5,141,15,0,95,0,255,241,0,42,0,200,121,255,0,247,0,222,46,0,0,73,0,199,55
