0,0,0,229,0,159,82,0,82,0
100,66,61,235,225,69,215,182,208,71
66,129,86,255,255,225,0,0,8,0
0,196,0,0,0,0,0,0,255,97
32,14,0,126,255,204,233,0,0,0
207,255,139,255,20,4,0,255,0,218
0,75,0,145,0,80,205,38,3,0
89,253,238,215,247,255,255,255,255,255
0,124,216,255,71,205,128,122,143,0
26,218,0,0,106,182,115,0,26,38
