0,0,0,189,0,181,51,0,167,0
31,118,32,255,196,150,200,230,126,0
10,10,159,215,255,54,0,30,0,0
0,201,83,0,77,0,123,77,117,86
0,216,42,180,146,20,102,34,228,64
121,255,123,255,0,39,0,206,0,0
63,182,0,205,127,133,222,171,190,0
11,218,163,255,197,228,255,217,255,207
0,187,214,201,119,139,68,115,185,0
0,130,2,89,151,85,134,0,40,0
