0,47,18,0,0,34,34,0,53,38,0,19,73,10,36,0,101,0,3,0,0,0,23,71,0
56,0,80,81,0,96,178,32,212,55,194,215,255,222,177,82,139,154,110,7,37,10,56,0,0
0,39,6,0,0,0,198,0,23,255,62,255,118,197,148,179,111,74,21,0,0,48,0,3,0
0,150,4,46,167,56,174,98,240,255,43,198,132,120,148,129,255,0,0,17,175,9,0,29,0
0,0,0,0,0,0,150,0,22,99,1,255,183,255,68,0,104,0,0,26,0,57,186,32,39
78,150,72,234,150,255,255,255,255,255,255,158,138,51,0,99,202,72,181,206,78,59,205,16,16
0,0,73,0,21,104,214,0,67,87,255,255,255,255,255,99,154,0,66,0,42,0,169,41,0
0,124,123,202,19,172,255,250,189,255,106,141,0,22,0,90,0,164,62,17,39,54,50,18,0
13,34,157,255,25,205,151,169,109,141,15,130,60,218,0,171,41,0,128,0,0,21,0,222,54
23,137,71,255,49,123,174,0,0,20,64,57,215,195,140,31,29,2,0,57,117,0,150,255,4
0,94,228,255,146,150,255,0,190,233,0,0,141,0,165,172,0,42,28,0,0,4,124,0,0
35,0,242,236,181,161,255,227,0,255,200,0,0,0,0,255,159,80,0,0,79,53,255,235,57
33,103,245,193,114,0,205,255,33,38,222,0,116,74,0,218,0,243,154,1,45,0,139,148,122
0,104,255,156,253,109,255,255,0,168,71,0,86,0,41,0,127,0,162,89,57,0,221,133,0
73,183,255,108,255,0,255,172,148,255,167,220,39,38,255,107,0,0,153,102,0,92,92,255,0
17,79,255,51,85,0,52,120,67,152,57,110,255,0,111,123,100,133,17,200,46,202,255,164,111
75,152,248,183,160,0,154,138,0,0,120,210,216,255,0,154,142,255,0,0,32,196,134,255,0
49,205,255,173,157,0,255,255,48,255,0,254,157,198,255,255,125,255,40,78,0,159,153,171,10
0,53,229,35,79,124,211,255,255,34,177,255,214,209,71,118,255,106,255,27,255,118,203,105,26
0,70,0,195,163,56,255,38,255,5,189,215,254,255,147,89,169,255,255,33,195,208,46,13,0
0,204,97,58,255,120,255,194,255,119,15,255,0,255,0,0,61,233,179,1,91,216,101,46,8
0,0,86,0,0,11,255,54,255,0,0,225,11,255,147,211,235,116,0,29,144,159,0,48,0
0,51,92,160,99,0,255,255,223,255,122,255,225,255,95,76,0,223,0,75,211,10,15,91,0
0,79,66,76,137,76,33,0,255,0,76,0,255,92,146,28,40,81,20,47,30,0,0,0,102
62,0,65,0,84,149,120,57,0,103,108,0,255,85,115,0,114,80,66,11,48,0,48,78,0
