0,153,2,0,0,1,84,0,21,28,0,10,55,0,22,7,0,0,71,0,23,6,86,0,2
126,90,0,237,168,0,71,30,58,121,149,78,41,10,103,43,91,4,16,62,255,180,142,41,37
4,30,255,37,35,11,172,75,218,172,255,242,255,230,255,174,73,95,6,118,228,97,113,0,20
0,27,80,21,0,0,30,0,185,237,132,51,55,62,96,0,19,0,0,0,98,18,45,127,0
70,136,0,0,0,101,255,255,255,205,0,62,121,94,90,0,0,0,0,0,107,38,92,26,33
0,0,0,0,0,132,255,154,255,255,119,255,40,96,0,0,0,0,158,51,138,23,168,82,4
41,46,129,48,255,255,255,122,0,161,220,251,112,129,113,0,0,104,70,130,173,0,105,96,30
0,72,56,0,15,212,203,83,64,112,156,120,255,95,255,4,144,94,82,40,167,0,79,20,0
57,210,255,219,136,21,211,45,137,18,217,46,224,107,0,21,0,0,11,0,155,0,54,0,0
9,169,255,255,41,32,181,214,170,28,205,77,255,41,42,0,31,0,0,0,95,0,109,66,0
0,104,255,255,167,160,255,218,72,229,0,167,25,0,255,0,43,55,39,0,0,0,210,224,49
0,12,255,84,40,0,255,255,255,237,91,206,62,0,40,0,51,71,130,0,58,0,143,103,0
74,108,255,0,102,114,27,134,70,226,176,71,0,0,63,0,240,255,255,181,0,0,14,164,153
0,0,255,97,0,248,255,170,197,129,0,0,0,0,121,0,12,107,174,80,105,0,0,20,9
63,17,255,241,76,171,255,211,88,183,181,84,88,0,152,0,0,37,67,130,0,41,83,26,107
19,0,255,167,0,0,93,0,24,229,55,14,0,2,10,0,0,0,0,90,62,139,255,40,25
0,0,255,120,121,0,40,97,0,118,228,153,0,2,0,255,255,255,0,0,98,222,241,166,47
0,0,0,0,0,0,255,255,255,255,152,255,123,255,103,255,255,255,46,16,100,190,255,148,2
113,129,136,0,0,182,255,255,228,216,198,255,132,55,78,153,255,95,214,67,201,255,169,110,0
15,142,187,0,0,84,255,255,255,255,255,255,0,11,139,0,122,147,163,145,255,255,242,187,21
0,255,240,20,0,114,255,241,248,255,255,255,255,121,49,0,57,215,255,63,255,251,88,70,19
24,255,255,55,25,149,255,101,59,76,203,255,0,0,0,70,229,23,174,17,255,163,75,0,0
116,177,154,0,0,217,190,208,0,45,16,255,206,109,0,93,164,122,184,102,222,100,0,0,56
0,121,107,0,0,255,255,94,0,0,20,97,203,0,8,197,183,142,0,127,66,0,0,1,35
0,61,67,0,67,21,213,98,34,162,66,96,134,121,35,204,80,55,63,0,43,0,0,60,0
