0,52,17,0,5,22,21,0,49,40,0,27,63,2,41,0,94,0,7,0,0,0,37,63,0
57,0,84,94,0,61,180,32,226,65,190,218,255,226,177,88,152,152,106,12,23,16,46,0,0
0,26,13,6,0,0,184,0,26,249,78,255,131,191,144,162,146,44,21,0,0,68,0,7,0
0,127,17,43,199,20,129,123,225,255,41,192,155,139,146,111,255,0,0,0,189,9,0,31,0
0,0,0,0,0,0,104,0,32,110,0,237,207,255,74,0,89,0,0,43,0,63,172,31,41
65,150,46,234,193,255,255,255,255,255,255,167,172,72,3,94,197,68,153,231,40,42,203,9,30
0,15,84,0,15,97,146,0,96,107,255,255,255,255,255,80,153,0,57,0,47,0,197,65,0
0,122,95,219,88,236,169,250,219,231,91,86,0,7,0,112,0,183,62,61,40,63,47,24,0
5,42,169,247,13,255,57,149,172,170,62,175,85,223,0,137,57,12,120,0,0,0,0,194,47
32,149,67,255,54,212,115,0,7,0,52,52,198,181,160,31,0,0,0,28,129,0,137,255,19
0,91,214,255,141,203,190,0,255,198,0,0,166,0,164,172,3,63,58,42,0,0,83,0,0
43,0,236,234,177,246,235,130,0,255,175,1,0,0,0,255,128,111,0,0,102,55,255,249,54
41,92,242,184,75,56,164,202,95,49,223,0,113,107,0,235,0,254,171,8,77,0,154,146,118
0,98,255,132,243,187,255,124,9,156,62,0,71,0,32,0,99,0,133,65,47,0,199,107,0
48,174,255,112,255,46,255,38,219,255,157,249,43,105,255,105,0,0,162,98,0,70,106,255,1
16,80,255,59,70,0,93,20,140,139,75,95,255,0,96,142,65,139,3,212,70,205,255,178,107
86,165,236,188,160,0,165,29,0,0,139,179,228,255,0,145,121,255,0,0,25,193,137,255,0
39,194,255,171,155,0,255,200,76,255,0,231,173,195,255,255,62,255,26,59,0,161,153,167,5
0,53,231,52,50,131,249,255,255,23,181,255,255,172,89,102,255,113,255,45,255,129,180,116,10
0,45,0,211,164,79,255,37,238,18,218,218,255,255,183,96,153,255,255,18,223,203,53,3,0
0,223,94,52,255,140,255,187,255,104,22,255,0,255,0,0,83,227,183,23,96,227,114,19,26
0,0,77,0,0,53,255,45,255,0,9,240,33,255,152,212,218,123,0,28,138,152,0,52,0
0,46,102,178,84,0,255,255,191,255,117,255,207,255,112,70,0,255,4,66,225,14,21,90,0
0,66,64,71,142,89,15,0,253,0,87,0,255,69,155,26,12,102,17,44,38,0,0,0,106
64,0,66,0,77,170,132,36,0,113,115,0,255,78,110,0,103,83,66,13,36,0,58,78,0
