2,15,8,0,8,12,0,8,0,0,22,0,16,0,8,0,26,0,0,27,0,36,0,22,0,18,8,6,7,7
83,0,63,80,22,7,0,0,0,0,13,76,0,94,47,15,75,54,16,108,0,14,0,0,0,0,26,114,48,0
0,30,66,92,16,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,44,13,0,0,14,45,10,48,29,0
0,38,63,102,36,32,0,23,0,0,41,0,0,13,69,62,27,24,0,20,47,4,25,0,44,92,43,44,67,53
25,0,104,154,112,84,61,6,59,0,10,1,23,14,0,16,55,37,0,14,18,68,55,65,60,45,63,98,14,65
0,52,107,110,62,118,49,78,22,51,69,30,0,24,20,12,0,0,38,12,51,38,69,76,45,42,67,96,99,0
15,69,6,136,74,142,117,144,30,37,10,43,25,0,13,0,13,0,0,79,48,19,49,82,80,29,75,62,45,0
14,0,78,93,152,130,118,69,31,16,8,0,63,34,37,41,33,0,40,35,0,81,36,105,15,38,100,56,0,28
0,0,43,51,85,76,129,65,88,101,28,33,27,39,0,5,27,47,32,23,45,61,42,32,0,88,45,64,31,0
7,19,0,72,80,71,127,64,128,26,53,0,59,26,27,88,44,33,93,25,13,59,57,27,55,37,88,36,17,0
0,33,94,25,17,116,89,39,111,37,145,88,4,19,14,13,46,94,44,42,67,10,44,43,98,32,56,38,7,15
11,39,43,18,59,36,41,101,71,98,53,85,111,0,43,10,81,68,64,87,58,52,52,54,54,108,0,0,43,0
0,0,16,0,71,13,118,67,33,172,15,77,30,50,101,75,29,66,24,82,21,97,94,50,35,38,38,0,54,30
0,40,2,0,65,62,0,60,103,68,84,24,0,134,121,59,85,15,6,6,110,103,65,62,53,71,43,16,38,34
6,0,0,3,1,120,3,47,34,105,84,70,80,137,63,80,22,73,71,82,105,37,66,21,77,65,19,31,58,46
12,0,62,30,39,10,50,44,31,38,20,87,164,80,101,43,35,94,99,10,99,35,0,123,81,65,85,46,94,73
0,34,15,2,0,23,69,0,0,75,121,103,102,54,57,100,107,65,149,51,69,0,88,59,52,118,0,22,62,81
25,17,14,23,0,50,0,73,92,0,142,124,39,134,46,62,205,43,58,161,0,131,103,35,45,17,23,0,132,75
0,0,14,0,20,33,21,31,6,78,137,54,122,64,103,105,55,134,98,63,89,71,39,98,47,0,36,34,24,51
0,70,21,28,0,0,64,104,111,115,0,160,73,79,110,108,45,180,52,119,89,75,107,0,43,0,0,74,43,0
34,37,145,1,0,24,48,38,87,9,115,73,99,103,78,119,156,88,132,72,36,88,46,49,11,0,47,31,0,101
2,0,21,62,0,0,89,81,107,92,0,31,121,124,133,71,154,70,84,7,103,51,17,3,54,58,5,37,100,42
0,0,80,68,0,33,49,75,17,29,174,65,123,135,145,136,98,35,0,56,57,37,118,79,57,30,0,8,75,43
0,0,20,41,107,15,103,37,93,127,78,113,78,49,67,87,29,71,59,77,66,49,91,87,65,0,14,68,86,41
0,0,0,2,82,69,29,59,115,118,86,101,42,80,95,61,3,32,128,103,56,72,40,39,30,7,35,61,58,60
9,0,7,64,59,35,28,134,95,134,118,11,30,138,39,77,93,53,33,62,78,51,0,0,7,62,19,75,27,118
28,42,0,60,177,98,45,99,98,58,33,51,46,52,34,63,69,91,32,4,54,79,14,99,4,4,66,18,61,72
0,152,64,44,123,71,68,85,85,25,63,110,59,0,80,13,11,41,70,60,74,0,57,0,7,15,102,58,18,36
2,61,143,126,140,35,41,3,11,43,33,42,26,0,0,0,24,61,0,68,37,0,9,82,18,41,0,41,32,29
25,0,0,32,70,0,0,0,33,20,34,29,0,0,0,0,0,9,56,27,1,38,7,21,20,0,0,20,32,11
