9,0,0,55,0,0,51,0,0,0,24,0,30,0,46,6,2,0
0,40,90,0,6,83,12,59,0,27,49,0,75,86,0,0,35,17
0,20,0,81,50,22,47,7,0,88,0,6,28,0,38,80,0,0
0,43,0,143,20,31,186,0,0,97,0,10,70,38,13,95,69,0
0,39,38,7,0,0,131,0,90,44,0,80,0,0,13,0,16,82
25,80,11,143,0,0,0,0,61,58,83,28,7,0,0,0,19,93
71,75,5,188,31,49,205,180,45,0,87,134,41,4,98,73,0,60
0,10,0,91,120,24,88,107,150,94,124,0,0,80,37,88,48,48
87,59,60,168,1,91,59,51,230,118,194,60,4,64,131,112,7,86
34,51,55,115,78,94,126,227,233,232,234,7,66,51,74,26,31,67
17,36,0,59,72,148,121,134,249,255,255,22,13,52,99,0,0,57
5,69,54,69,53,54,39,120,0,31,27,127,107,124,101,53,31,140
42,0,10,0,26,87,130,137,190,255,204,143,41,71,0,0,93,0
4,0,0,54,110,150,75,77,255,239,91,0,23,62,0,29,19,0
25,0,26,0,133,129,73,0,139,81,109,203,116,87,41,25,31,28
0,0,0,18,47,74,111,0,172,19,68,74,54,0,0,0,0,22
0,0,0,56,0,72,84,6,150,2,102,111,120,0,11,2,9,1
0,0,24,12,71,0,0,0,56,4,49,0,0,21,16,0,0,0
