108,183,0,0,0,0,58,0,98,0,51,30,19,92,0,0,33,0,166,0,0,0,0,193,142,0,0,11,0,93
0,0,74,124,0,184,0,0,228,15,21,132,42,0,75,76,64,0,109,5,95,0,107,51,0,0,0,0,38,0
0,0,99,11,89,27,14,0,176,158,0,141,114,0,0,95,0,0,239,3,0,0,0,255,0,0,0,182,44,129
0,70,0,0,28,0,120,0,199,135,133,38,0,0,2,0,21,0,0,0,189,0,151,255,255,139,0,212,39,0
32,35,27,95,0,164,36,212,0,169,29,255,0,0,0,191,217,32,255,0,255,158,0,255,38,0,0,0,0,56
0,0,0,60,79,38,21,97,0,165,0,255,0,0,11,122,0,127,155,134,0,255,0,0,0,0,64,0,0,0
75,0,82,208,81,255,95,82,0,213,178,255,0,0,35,2,51,0,0,0,0,0,0,0,79,0,193,144,255,0
72,56,0,0,196,0,0,35,0,0,0,255,0,230,84,154,143,0,86,0,228,255,109,115,211,0,0,97,0,0
48,38,0,159,0,51,24,224,29,255,0,255,0,255,0,255,0,18,200,0,0,60,0,255,93,0,158,0,6,80
189,0,174,64,255,0,0,0,62,135,0,255,0,100,183,0,125,178,255,0,255,140,255,0,202,0,92,179,79,246
0,223,255,0,105,0,247,83,0,0,89,255,0,0,107,0,0,0,30,0,56,0,0,0,32,0,0,0,0,0
127,0,0,90,171,0,0,0,255,0,0,255,161,74,255,255,240,255,0,41,0,137,233,0,97,0,204,163,224,255
0,57,255,53,203,246,255,255,0,0,129,213,47,97,0,0,0,0,0,255,61,255,0,135,255,52,172,0,99,0
23,0,0,0,255,0,0,131,158,124,27,255,0,255,252,26,232,0,0,65,0,21,255,175,255,0,0,51,0,30
0,78,0,2,0,224,0,0,0,149,110,255,0,250,255,137,199,221,0,0,0,0,90,0,53,47,223,176,147,117
218,75,147,0,0,185,0,10,126,0,0,255,229,148,255,85,115,255,0,138,196,0,32,0,64,0,255,41,255,203
0,0,164,0,99,255,0,0,102,163,82,150,0,255,255,255,0,0,255,39,255,0,255,255,255,255,0,79,30,48
93,0,40,19,0,0,205,255,57,0,255,255,148,255,136,0,255,255,24,122,0,55,255,0,101,0,0,93,0,0
0,59,38,0,96,0,197,0,156,26,255,199,0,0,0,207,0,0,255,134,0,0,0,127,140,237,0,0,41,0
21,0,4,0,0,79,71,0,0,83,84,0,255,155,255,77,255,0,15,2,255,255,255,0,0,83,0,121,216,76
209,45,229,255,94,0,255,50,255,236,145,255,0,0,0,56,145,255,167,255,0,190,255,69,109,102,0,25,0,34
0,0,0,0,0,0,192,58,0,0,130,176,255,255,255,255,255,107,0,255,102,127,0,0,0,158,0,255,70,139
89,0,0,215,131,28,0,0,78,94,255,58,115,228,56,67,121,106,0,0,0,255,102,255,0,238,0,0,0,1
0,177,79,107,0,0,159,10,255,0,181,30,156,0,255,0,106,0,192,223,255,0,0,67,0,101,0,90,0,0
95,16,118,0,0,47,164,239,0,255,221,80,0,220,194,0,235,98,0,110,0,173,148,0,0,0,6,12,166,183
43,0,78,0,0,19,0,132,83,34,200,0,252,154,1,0,255,183,166,0,255,0,112,255,0,84,0,0,0,0
0,0,0,97,0,93,0,54,0,255,111,0,4,255,151,0,0,72,0,0,255,0,0,208,0,255,37,102,65,83
128,0,179,0,0,211,125,0,0,255,152,91,66,0,108,0,69,255,213,0,195,177,0,225,0,152,0,0,136,40
0,136,0,0,0,0,88,27,0,14,0,72,155,171,0,141,0,52,59,51,0,119,0,35,0,247,0,131,0,0
0,5,0,0,0,10,0,222,142,220,0,162,42,98,0,171,0,206,133,0,0,132,0,255,0,0,216,0,133,118
