8,0,0,56,0,0,46,0,0,0,21,4,23,0,46,12,0,0
0,36,93,0,4,76,13,62,0,29,40,1,73,86,0,0,37,23
0,20,0,75,59,18,44,13,0,79,0,7,31,0,50,78,0,0
0,42,0,139,9,24,186,0,0,86,4,8,78,42,17,91,63,0
0,40,39,11,5,0,129,0,93,41,0,79,0,0,16,1,12,80
20,89,13,141,0,0,0,0,49,55,68,23,19,0,0,0,17,97
65,73,7,191,38,57,199,182,51,0,86,147,28,0,108,79,0,47
0,5,0,81,125,28,82,111,154,93,128,0,0,81,30,88,53,54
92,66,60,172,2,94,52,55,231,127,190,69,10,66,134,104,0,85
31,53,64,113,74,94,128,230,219,234,228,0,52,52,79,35,39,60
20,36,0,66,58,152,111,128,246,247,255,24,28,48,111,0,0,66
3,62,51,55,51,50,29,121,0,31,38,128,107,117,105,46,25,134
42,0,12,0,26,90,131,149,187,255,191,133,39,73,0,0,94,1
5,0,0,50,123,147,65,76,255,229,101,0,38,66,0,29,15,0
27,0,22,0,131,134,80,8,156,96,106,200,113,89,35,32,27,29
0,0,0,23,50,70,117,0,166,23,79,74,54,0,0,0,0,24
0,0,0,56,0,61,86,0,157,1,95,103,111,0,15,6,4,2
0,0,20,17,69,0,0,0,60,8,40,0,0,23,18,0,0,0
