135,182,0,255,0,0,0,0,255,0,255,0,0,255,0,244,116,0,0,0,255,0,0,255,0,0,0,255,129,0
0,0,146,0,0,0,112,159,0,223,0,255,0,51,0,0,0,16,255,0,0,0,255,0,255,26,0,0,0,194
255,255,108,0,0,0,0,102,255,0,0,0,255,0,255,255,233,0,0,225,0,255,68,0,0,255,0,0,255,0
255,48,0,255,255,0,112,0,0,255,255,233,255,0,27,0,0,0,255,255,0,191,26,255,0,166,71,207,255,0
0,0,167,0,0,0,76,255,0,0,96,255,0,255,0,225,255,0,0,175,0,53,0,0,97,0,0,0,0,255
255,0,255,255,0,16,0,0,0,0,0,0,0,141,190,0,109,0,0,255,255,0,255,255,71,255,255,0,0,89
0,157,0,218,0,255,255,255,0,255,255,255,255,0,0,255,0,255,255,0,0,255,0,219,255,0,125,12,255,0
0,0,255,0,0,255,0,0,0,255,0,0,0,101,0,0,255,0,0,0,0,255,36,123,255,255,0,255,0,0
99,0,0,255,92,255,0,0,0,0,255,255,255,147,229,0,0,229,59,77,70,0,0,82,255,0,255,0,117,255
255,44,255,0,64,255,0,255,0,0,0,0,0,0,0,255,255,0,0,0,0,231,2,0,255,255,255,0,255,0
0,0,255,255,255,255,0,255,0,255,255,0,0,255,255,0,255,255,0,255,0,255,0,255,0,0,6,255,255,0
255,0,255,0,255,0,255,0,255,0,0,0,255,0,0,255,0,255,0,255,0,255,132,0,0,255,99,0,255,0
255,255,0,255,255,0,0,255,255,0,255,0,0,80,0,0,255,0,255,0,255,255,0,0,255,255,79,155,0,0
0,255,255,116,0,15,255,0,0,255,0,255,0,255,255,255,255,0,0,255,0,17,255,0,255,0,176,255,0,255
139,0,116,0,255,255,0,255,201,0,0,255,255,0,248,255,0,255,0,255,0,255,255,0,255,0,0,31,24,255
0,255,0,255,0,255,0,255,255,0,255,0,255,0,0,255,0,255,0,3,79,234,14,255,0,14,61,0,186,195
0,255,136,0,255,0,255,0,255,0,255,255,0,0,255,83,255,0,255,0,0,61,119,20,0,255,0,0,255,0
255,0,255,255,0,217,0,255,0,0,255,0,255,116,0,255,255,0,194,0,255,90,0,255,255,0,0,255,0,0
0,0,255,0,0,255,0,0,0,255,255,0,255,255,255,255,0,255,212,0,0,73,255,0,253,255,255,0,255,0
255,169,0,0,0,0,25,255,255,186,0,0,0,0,0,72,0,0,0,255,255,255,255,132,0,0,255,0,0,255
0,171,255,255,3,255,241,0,255,249,255,212,0,255,255,0,255,255,0,0,202,114,0,0,98,0,255,114,0,255
255,0,0,0,138,0,0,30,0,0,0,0,0,0,0,0,0,0,255,0,255,0,160,255,255,255,0,255,0,0
255,0,0,255,255,0,255,0,255,0,65,0,255,0,0,12,165,255,0,255,0,0,0,0,68,255,0,0,255,255
0,0,255,0,255,125,113,0,18,154,0,97,0,255,255,0,46,0,255,0,0,201,255,255,169,0,0,255,0,0
255,0,255,255,0,39,0,220,0,0,255,255,0,255,0,255,21,255,255,255,167,0,0,0,0,0,245,0,255,0
0,0,0,253,255,44,194,12,255,255,0,0,0,0,255,0,0,0,0,0,0,9,255,129,161,0,255,0,0,255
255,255,0,255,160,0,78,168,0,0,0,255,0,0,0,0,255,0,255,153,255,0,0,0,0,92,255,0,0,0
0,43,151,0,255,0,173,0,255,255,0,255,0,62,132,114,0,0,0,0,195,255,255,0,0,0,0,8,255,255
0,255,0,0,142,0,0,0,255,0,0,0,109,225,95,0,0,255,0,255,0,0,221,255,0,0,0,0,0,0
255,219,0,177,0,0,255,74,0,134,255,81,255,0,0,255,137,0,255,0,0,0,255,0,0,0,240,166,140,36
