255,0,0,255,0,0,255,0,255,0,255,0,255,0,255,255,0,255
255,0,0,255,0,0,255,0,255,255,0,255,0,255,0,255,255,0
255,255,0,255,0,0,255,0,255,255,0,0,0,255,0,255,255,0
0,0,0,0,0,0,0,0,255,255,255,255,255,255,0,255,255,255
255,255,255,255,255,255,255,255,0,0,255,0,255,0,0,0,0,255
251,255,255,255,0,0,0,255,0,0,255,255,0,0,255,0,0,0
0,0,0,0,0,255,0,255,255,0,0,0,255,0,255,255,255,0
255,255,255,255,0,0,0,0,0,255,255,255,255,0,255,0,0,255
0,0,0,0,255,255,0,255,0,255,0,0,0,0,255,255,255,255
255,0,0,0,255,255,255,0,0,0,0,0,255,255,255,255,255,0
0,255,255,0,0,0,255,0,255,255,255,255,0,0,0,0,0,0
98,0,255,0,255,0,255,0,255,255,0,0,0,255,0,255,255,255
0,255,255,0,0,255,0,0,255,0,255,255,0,255,0,255,255,255
255,0,0,0,255,255,255,255,255,0,255,0,0,0,0,0,0,0
0,255,255,255,255,0,0,0,0,0,255,255,255,255,255,0,0,255
0,0,0,0,255,255,0,255,0,0,255,0,0,255,255,0,132,0
168,0,0,0,255,255,0,255,0,0,255,0,0,255,255,0,0,0
0,211,255,0,0,255,255,0,0,255,255,0,0,255,0,255,0,0
