85,60,0,46,36,64,0,92,0,0,190,0,70,0,41,0,167,0,0,163,0,248,0,118,0,75,0,0,0,183
174,0,112,255,173,71,0,11,65,0,0,155,0,255,0,0,255,155,0,255,0,132,0,0,0,0,162,255,118,0
0,255,49,90,7,0,41,151,0,0,32,0,118,123,0,0,16,0,33,0,176,234,0,0,108,145,0,78,0,0
0,40,0,2,0,117,0,255,0,0,113,0,84,3,203,252,43,65,0,26,225,0,50,23,28,255,12,0,0,76
164,0,100,255,255,108,8,0,135,0,0,0,5,39,0,12,255,0,0,79,0,2,0,243,66,22,143,180,0,255
0,255,255,0,0,219,5,141,0,166,188,0,0,0,0,43,0,204,106,0,34,21,192,33,0,0,0,163,109,165
133,255,0,113,0,255,174,255,87,0,0,212,129,0,104,0,83,0,0,61,0,46,80,40,255,5,58,0,201,0
7,0,93,40,255,0,125,172,22,0,63,0,64,0,62,146,0,0,0,90,0,199,0,255,0,0,255,22,0,0
0,0,172,162,0,0,220,0,100,255,0,39,0,0,0,0,0,254,30,0,25,250,0,0,0,255,0,121,23,0
0,173,0,0,124,147,255,0,255,0,149,0,217,127,0,255,0,0,0,0,0,127,65,0,60,37,187,27,0,0
65,132,150,6,0,246,30,22,147,0,255,0,9,0,106,0,131,134,163,0,92,0,73,132,210,0,241,0,0,255
0,0,0,174,239,0,0,47,0,202,136,0,124,0,104,0,255,44,65,125,172,126,0,0,36,161,0,0,93,0
32,0,32,0,53,17,255,84,0,255,0,114,0,114,226,159,0,242,0,255,0,55,27,123,0,0,0,0,38,47
0,255,0,0,0,143,0,0,255,110,89,43,0,255,214,0,100,0,0,0,255,0,203,229,0,205,56,25,0,132
0,0,0,0,0,255,0,0,0,42,91,150,255,15,0,210,0,255,10,153,81,43,255,0,168,18,86,0,98,255
122,0,252,161,61,0,89,44,95,0,0,135,23,70,255,0,0,0,255,0,194,164,0,255,9,255,152,0,66,106
0,87,0,188,54,0,0,11,0,243,0,157,21,196,0,170,255,0,102,0,56,0,255,142,155,206,0,0,0,255
111,94,255,0,0,184,0,255,143,0,255,54,0,255,0,0,255,0,0,255,0,255,102,0,166,0,90,0,255,0
0,0,0,0,178,0,36,0,41,0,137,0,255,0,196,129,0,255,242,0,27,0,255,172,122,0,167,255,0,255
0,200,0,42,224,0,234,79,67,255,0,255,82,14,0,107,0,255,0,101,255,3,238,0,103,0,0,181,104,0
236,0,255,103,59,19,71,0,113,0,255,78,0,157,189,72,228,255,215,96,0,129,27,212,0,0,255,168,0,208
0,197,109,36,0,0,56,255,143,255,0,0,76,71,34,255,106,39,159,0,255,118,0,0,199,190,0,0,169,9
0,0,43,79,0,146,39,109,0,0,255,0,255,80,255,218,30,31,0,215,249,0,134,106,124,0,0,0,255,0
0,0,0,228,255,0,204,0,255,96,0,68,20,0,255,21,61,0,0,255,0,226,136,69,223,0,0,62,248,83
0,33,14,0,67,96,33,96,154,80,65,255,71,55,0,97,0,0,255,0,122,103,204,115,0,23,13,212,0,0
48,0,148,4,0,0,57,245,25,255,86,0,0,255,25,0,122,48,156,104,62,0,0,0,13,250,0,173,0,255
68,154,0,184,255,255,0,0,158,29,95,155,34,0,108,24,132,243,0,0,245,0,0,255,0,0,255,113,0,0
0,255,168,0,0,26,168,251,238,0,111,63,49,90,211,0,83,0,154,242,232,0,239,0,18,65,255,2,0,0
45,82,255,164,231,0,124,55,0,255,0,0,121,13,2,0,13,108,45,178,0,0,88,241,199,255,0,4,0,0
136,0,0,71,0,71,0,9,225,75,0,109,0,16,0,11,36,98,152,0,21,242,0,120,22,48,0,21,0,0
