255,189,150,17,255,255,0,206,255,0
0,72,0,0,0,0,31,133,239,0
237,72,0,53,172,73,0,255,0,53
0,255,0,19,204,0,255,159,0,0
0,0,41,242,83,74,250,0,255,255
0,0,255,255,0,130,241,0,255,4
255,255,0,0,255,79,124,153,0,25
68,223,238,179,36,219,0,45,203,0
255,0,0,88,125,0,0,0,63,94
255,0,255,255,0,46,255,255,137,0
