7,82,12,54,63,0,44,31,11,38,60,22,0,58,0,29,33,0
0,26,0,19,0,3,72,48,81,77,0,75,0,45,29,0,0,72
4,46,29,29,33,2,84,38,7,40,24,0,162,0,25,0,10,57
0,14,24,22,42,10,0,55,137,69,0,69,0,134,0,24,76,0
35,10,54,9,37,39,106,42,34,83,20,0,8,58,0,0,20,56
46,21,54,60,11,45,28,93,89,30,121,37,0,109,0,57,7,48
17,26,9,47,50,55,57,51,101,113,0,102,35,0,49,0,50,0
40,39,29,30,51,55,90,85,133,173,105,0,86,0,29,94,0,10
15,18,36,26,37,59,49,205,255,255,101,92,42,43,60,32,0,59
0,63,32,67,11,76,114,59,255,168,129,78,67,39,43,40,38,21
28,38,19,82,19,9,80,0,156,167,104,80,63,65,33,22,38,24
64,0,47,0,148,0,0,134,101,100,68,57,51,43,39,25,14,46
59,32,0,25,13,82,17,0,81,97,64,48,42,17,63,63,18,49
0,0,0,0,0,0,142,66,42,50,38,97,38,37,4,55,13,6
133,27,25,0,125,107,0,0,75,104,64,0,22,47,20,20,15,2
0,20,41,0,105,0,75,0,24,34,26,64,0,31,32,28,44,23
13,51,0,0,12,5,0,0,115,50,70,100,0,3,15,0,27,0
23,0,0,54,0,41,75,18,10,4,31,10,45,63,45,14,69,11
