183,23,0,0,0,0,0,5,27,15,3,0,0,0,0,0,0,0,53,165
195,215,117,85,93,95,97,109,105,81,77,79,82,63,76,145,170,150,111,93
0,220,112,108,83,65,63,83,70,68,84,117,130,103,122,97,99,62,64,106
0,177,135,102,102,91,78,115,78,99,120,114,55,52,60,89,43,61,75,119
0,157,129,137,121,77,194,90,87,105,91,32,10,78,86,29,39,33,36,134
0,153,135,176,132,144,62,135,108,53,40,28,91,43,7,18,37,91,37,118
0,134,153,145,122,129,125,18,101,111,6,56,39,42,23,46,59,47,15,98
0,94,119,119,132,138,94,94,11,42,131,47,1,0,67,67,58,31,79,54
0,74,119,124,125,106,65,121,94,0,7,78,59,57,21,40,66,16,113,53
31,62,107,111,109,99,131,81,60,56,0,0,88,122,60,35,30,0,136,69
27,36,103,113,125,119,120,37,20,78,34,39,29,39,113,86,40,18,96,60
10,42,118,141,132,110,40,52,63,3,111,93,19,4,58,104,71,119,108,39
0,75,132,141,128,45,46,62,42,88,67,81,71,66,7,92,43,168,142,67
0,116,153,100,85,45,48,53,93,92,64,65,99,120,95,6,41,127,110,89
0,145,127,88,37,80,40,101,85,102,91,81,144,89,130,31,0,93,64,59
0,158,86,66,65,66,111,75,135,113,129,122,70,106,63,34,76,31,32,47
0,173,66,85,59,116,136,139,158,113,94,110,50,59,74,13,115,113,2,22
0,212,46,110,125,196,174,156,62,98,81,89,87,80,24,83,93,116,75,0
68,166,125,238,214,136,135,115,79,105,119,62,103,66,0,36,114,43,48,41
255,255,255,196,137,99,99,45,48,20,42,9,30,10,0,3,52,56,0,27
