0,67,10,0,33,0,0,46,21,0,0,0,0,83,0,0,50,44,0,0
41,201,67,131,83,69,96,98,147,129,23,0,15,13,28,83,109,169,133,183
80,56,22,181,167,144,86,128,167,26,136,135,133,150,156,143,246,110,121,196
0,218,246,91,155,147,129,125,121,110,141,118,81,21,88,77,10,64,22,0
25,102,215,176,218,174,180,176,52,156,88,15,0,50,67,72,0,62,74,152
5,61,236,241,182,203,111,112,129,69,30,48,31,54,13,0,76,43,17,161
0,0,255,158,229,106,169,50,127,76,14,28,56,56,11,33,69,26,5,89
20,82,178,207,180,173,58,125,20,70,110,62,0,0,52,64,87,19,29,141
57,26,167,237,127,125,79,100,112,21,0,97,71,71,44,38,0,55,170,20
0,99,200,145,127,89,131,109,82,31,33,0,138,69,35,45,81,0,112,0
0,0,179,163,119,139,168,15,0,113,59,55,0,99,149,91,35,0,149,45
7,25,132,206,139,115,33,64,106,11,91,102,64,12,42,80,120,186,44,0
0,71,213,125,128,58,103,52,16,123,110,74,69,78,53,45,40,177,192,0
24,0,237,198,92,47,17,80,151,76,60,108,67,121,99,97,0,194,116,82
57,64,181,123,80,75,68,156,69,85,131,19,214,93,85,136,26,63,8,8
0,24,190,62,105,95,102,60,199,148,111,154,46,154,70,0,74,4,0,100
39,53,196,158,53,118,154,199,138,108,125,96,54,0,65,19,164,85,0,77
0,195,139,76,174,212,223,83,82,139,40,102,29,156,142,0,159,103,71,0
20,131,229,150,255,183,94,196,98,93,35,98,134,48,33,80,133,42,49,59
35,255,255,149,154,166,0,0,0,24,222,40,104,0,82,15,190,196,128,119
