4,12,18,0,0,11,0,48,62,11,66,0,0,0,37,0,7,57,22,38
32,75,11,80,75,6,27,118,192,190,204,220,129,110,59,74,0,9,17,30
28,88,0,0,73,95,112,181,113,158,225,182,185,173,44,49,42,64,0,12
0,43,0,50,92,100,231,91,195,207,214,134,70,64,56,73,53,67,5,26
0,21,20,115,185,146,115,255,189,204,146,55,16,23,65,9,55,84,24,5
42,140,24,111,178,227,65,125,235,130,116,79,13,2,45,14,45,41,95,0
0,121,137,224,129,117,155,100,164,140,54,89,37,7,60,26,0,40,61,77
8,56,206,254,95,117,89,61,91,162,145,76,47,0,0,0,63,0,38,131
1,122,236,171,186,112,59,124,69,122,74,99,118,51,69,71,21,53,89,69
17,179,255,128,186,186,110,139,85,118,27,0,144,178,67,0,87,94,146,77
0,219,191,216,147,202,180,115,125,34,106,0,0,69,128,128,35,111,215,46
60,178,212,213,193,208,169,154,225,0,78,110,38,9,71,85,120,69,210,168
0,247,216,200,43,70,68,170,126,185,136,128,66,86,0,113,172,161,229,100
57,158,184,60,0,115,82,86,99,176,75,107,154,229,168,7,11,91,150,0
13,171,189,18,168,172,183,168,151,193,151,144,191,255,190,143,73,203,108,102
14,77,70,137,248,204,255,194,78,131,132,186,21,151,175,118,172,204,76,0
0,72,0,117,255,255,206,137,159,137,171,232,77,168,214,154,214,185,62,25
17,55,0,60,139,191,196,85,255,167,67,196,195,111,85,28,80,45,11,0
0,20,78,40,66,135,110,174,103,204,174,98,46,48,97,28,63,57,63,0
47,48,166,188,132,141,83,138,75,101,196,91,197,117,31,114,158,18,0,25
