0,66,0,13,18,0,44,0,0,22,4,0,31,5,0,0,0,111,0,3
41,255,77,168,70,32,133,0,122,33,99,76,0,12,0,134,0,255,0,255
51,167,194,185,158,173,196,0,135,0,254,249,88,136,42,255,0,255,0,255
0,186,255,255,215,172,255,255,0,0,67,92,0,0,86,255,0,90,0,255
0,0,37,93,255,83,154,167,0,255,255,47,0,33,0,179,0,115,0,255
4,127,249,255,255,128,129,255,39,0,99,0,0,112,255,211,0,238,255,255
5,156,255,255,255,170,170,163,37,32,0,49,151,255,0,255,42,0,255,255
15,0,0,0,0,219,0,212,58,255,29,255,209,220,73,162,0,0,0,0
0,0,255,182,255,142,255,0,105,254,0,255,0,0,36,212,255,0,191,255
49,185,255,255,237,244,112,0,255,83,0,252,255,0,140,0,230,0,0,0
0,140,196,255,255,205,255,255,0,0,0,38,171,100,255,205,117,0,0,24
4,35,255,255,255,195,0,0,130,255,90,108,36,36,0,5,255,62,135,188
0,130,255,255,173,255,255,0,0,0,0,193,159,255,157,0,0,0,197,92
22,151,255,255,65,0,0,33,255,255,153,78,52,100,0,0,0,0,0,0
0,0,0,51,80,255,0,191,24,10,165,0,64,0,0,6,0,0,0,0
0,0,0,0,0,0,0,0,101,175,255,0,0,140,231,0,0,0,0,193
49,0,90,0,0,0,252,255,99,120,130,0,255,0,0,0,0,0,0,0
0,98,255,124,0,61,171,5,0,0,178,0,0,135,146,0,203,0,0,0
10,182,28,55,255,149,214,255,0,0,141,0,0,0,33,0,255,120,45,179
73,255,255,255,151,44,0,0,120,0,106,0,212,0,7,57,255,255,112,182
