255,255,255,0,255,0,255,255,0,0,0,255,0,255,0,255,255,0,255,255,255,0,255,255,0,0,0,0,255,0,0,255,255,255,0,255,0,0,255,255,255,255,255,255,255,0,255,0,255,0,255,0,255,255,0,255,0,0,0,0
0,255,255,255,0,0,255,255,0,0,255,0,0,255,0,0,0,0,255,0,0,255,0,134,255,0,255,255,0,0,255,0,255,255,0,255,255,0,0,237,255,255,255,0,255,0,0,0,0,255,255,255,255,0,0,255,0,255,0,0
255,255,0,0,255,255,255,0,0,255,0,196,0,65,255,255,0,0,255,255,0,0,0,255,255,255,0,0,0,255,255,0,0,0,255,255,0,255,255,0,255,65,255,255,255,0,255,0,0,255,0,255,255,235,0,0,255,0,0,0
0,0,0,255,255,255,255,0,0,255,0,255,0,0,0,255,87,0,0,0,255,0,255,0,0,255,0,255,255,0,255,255,0,0,255,255,0,0,255,255,0,0,255,0,255,255,255,255,0,0,255,226,0,255,0,0,0,0,187,255
255,0,0,0,0,0,255,0,0,0,255,255,0,255,0,255,0,255,0,0,255,0,0,0,0,255,0,255,255,255,255,255,54,0,0,0,255,0,0,255,0,0,255,255,255,0,255,0,255,0,0,0,255,255,0,0,0,255,255,0
0,0,0,0,255,255,0,255,255,0,0,0,255,255,0,255,0,255,0,255,0,0,255,0,223,255,255,0,0,0,0,0,255,255,0,0,0,255,255,255,255,255,0,0,0,0,0,255,0,255,0,0,0,0,255,0,255,0,0,0
255,0,0,255,255,0,0,255,255,0,0,255,0,0,255,255,0,0,255,0,0,255,255,255,255,0,0,255,255,255,0,163,0,0,255,255,255,255,0,0,0,0,255,255,0,0,0,255,0,0,0,0,255,0,0,0,255,255,0,0
0,0,0,0,0,0,255,0,0,0,0,102,255,0,255,0,0,0,255,255,255,0,202,255,255,0,118,0,0,0,255,255,255,255,0,255,255,0,255,255,255,0,0,0,0,255,255,255,0,0,255,255,0,255,46,255,255,255,53,255
255,255,0,34,255,0,0,0,0,255,0,255,0,0,255,0,255,255,255,192,255,255,0,0,0,255,255,255,255,0,0,255,255,255,255,255,0,0,0,255,0,255,255,0,255,0,255,0,255,0,0,255,255,0,0,255,0,0,0,0
0,0,0,255,0,187,255,255,255,0,0,0,255,0,0,255,0,0,0,255,255,0,255,0,0,255,255,255,0,255,255,0,0,255,255,255,255,255,0,0,0,0,0,255,255,255,255,0,255,255,255,0,255,255,255,255,255,255,0,255
145,255,255,255,255,0,255,255,0,0,255,0,0,0,0,0,255,255,0,255,255,0,255,255,0,0,255,255,0,255,255,255,255,255,255,255,0,255,0,0,0,0,0,255,255,0,0,255,255,255,0,255,0,255,255,0,255,0,0,0
255,255,255,0,255,0,0,0,255,255,0,0,0,255,255,0,0,29,255,0,0,255,0,0,0,255,0,255,0,0,255,0,255,0,0,0,255,255,255,0,255,0,255,0,255,0,0,0,0,0,255,255,0,0,255,255,0,0,0,0
0,255,0,91,255,255,255,0,0,0,0,255,0,0,70,0,255,255,0,255,255,0,0,255,255,174,0,0,255,255,255,255,255,255,255,34,0,0,255,255,255,0,255,0,0,0,0,255,255,0,255,255,0,255,255,255,0,0,0,123
0,0,0,255,255,0,0,0,0,255,0,0,255,255,0,255,0,0,0,0,0,228,0,255,0,255,0,255,255,255,255,0,255,0,255,255,0,255,0,255,0,196,255,255,185,0,0,255,0,255,0,255,255,0,0,0,0,0,98,255
255,255,255,255,0,255,255,255,0,0,0,0,255,255,0,0,255,255,255,255,255,255,0,0,255,0,255,0,255,255,0,255,0,0,0,0,0,255,0,255,0,255,0,0,0,255,255,0,255,0,0,255,255,0,0,255,255,255,255,0
255,255,255,255,255,255,255,255,0,0,198,255,0,0,255,0,0,251,0,255,0,0,255,255,255,255,0,255,0,0,255,0,0,0,255,255,255,255,255,0,255,0,0,0,0,0,255,255,255,0,255,0,255,132,0,255,255,0,255,255
0,255,255,255,0,0,0,255,255,255,0,255,0,0,255,255,255,255,0,255,0,255,0,0,0,255,255,255,0,255,0,255,255,255,0,255,0,0,0,255,255,0,0,0,255,255,0,0,255,0,0,0,0,0,155,0,255,255,255,255
255,255,255,0,0,0,0,255,255,117,0,0,0,0,0,255,0,0,255,255,255,255,0,255,0,0,0,0,0,0,255,255,0,0,0,255,255,255,0,255,0,255,255,0,255,0,255,0,0,0,0,255,255,0,0,0,0,0,0,255
