81,0,61,0,0,0,163,0,30,0,158,0,0,34,66,0,0,49,23,66
0,151,0,20,95,10,255,0,255,87,255,221,49,86,115,116,26,0,0,97
0,125,19,0,114,0,255,0,248,140,189,255,96,255,55,0,31,14,20,0
36,43,91,0,0,88,255,18,204,200,100,80,0,57,0,0,28,31,0,19
9,33,38,255,107,255,151,212,142,255,255,97,35,235,103,156,15,141,165,0
0,7,5,255,0,255,0,136,168,255,99,102,16,0,140,0,0,0,204,0
22,146,186,146,143,255,20,138,99,255,82,48,0,0,162,42,0,32,53,75
0,174,186,255,184,82,95,0,51,15,255,111,0,0,0,120,0,47,0,151
0,76,3,208,13,47,0,131,200,0,255,182,187,117,0,50,110,102,98,97
133,148,255,255,188,255,48,0,222,0,16,81,49,17,120,85,0,147,206,93
13,124,142,255,121,223,169,36,255,0,147,77,0,0,185,102,0,244,190,69
0,123,255,255,104,255,99,123,255,0,244,207,132,30,0,187,55,148,255,168
69,165,158,255,0,0,10,0,234,107,113,186,0,59,0,205,15,83,90,150
0,204,255,74,0,100,65,0,30,148,156,89,130,255,255,0,0,255,252,37
105,131,215,189,239,255,150,207,0,233,141,0,255,255,255,122,101,255,127,0
0,25,0,87,226,99,255,255,147,255,228,255,240,0,234,171,189,64,24,99
60,252,41,92,255,138,255,137,0,172,193,0,92,147,255,88,114,172,57,0
0,255,26,219,255,174,255,66,211,255,249,111,255,99,0,2,210,86,45,28
10,27,14,114,0,0,80,0,144,214,255,0,19,152,0,0,167,0,35,0
64,18,0,248,255,0,88,224,133,21,199,1,255,141,114,103,122,0,48,90
