60,0,48,0,0,0,135,0,17,70,51,4,0,34,60,0,0,0,0,91
0,139,58,0,148,3,176,0,255,222,255,240,119,7,74,121,37,28,3,79
0,105,0,0,83,0,146,101,184,182,114,255,89,191,72,0,115,0,16,0
14,12,94,46,0,212,242,127,129,208,175,220,0,21,83,0,99,17,0,34
0,37,14,155,93,255,162,229,146,142,223,113,0,102,0,28,22,34,125,0
25,27,23,238,107,228,38,91,255,174,113,198,40,0,233,0,133,0,216,0
0,155,159,197,107,255,51,38,185,108,90,127,0,0,115,0,13,0,41,93
0,106,162,255,155,103,15,3,210,19,190,169,2,13,0,79,69,0,42,150
0,123,117,219,139,75,80,97,57,163,87,187,108,61,31,33,107,0,59,80
88,71,255,198,255,111,93,140,45,90,3,0,157,202,17,26,0,97,255,31
0,245,181,217,255,159,255,66,209,0,187,9,0,0,61,136,0,139,210,116
0,125,255,255,154,159,192,144,252,0,167,114,0,33,74,122,66,164,255,160
52,220,223,207,9,3,86,77,222,71,144,195,0,141,0,230,126,53,171,206
0,231,239,131,9,192,35,0,18,180,57,225,67,222,255,0,0,221,211,0
39,107,129,0,23,255,253,255,74,255,173,66,242,255,252,175,50,255,82,30
69,105,52,150,255,181,255,228,0,255,255,234,207,55,166,180,170,71,50,34
0,189,20,12,255,238,241,66,84,179,114,92,0,139,255,121,227,115,73,0
0,172,51,49,255,255,255,30,214,177,102,255,234,87,0,0,116,107,0,41
0,0,25,78,0,0,122,23,162,159,255,50,72,112,30,0,125,35,0,0
47,46,34,128,255,59,121,186,127,20,167,19,255,78,90,108,71,41,71,65
