255,255,255,0,255,0,255,255,0,0,0,255,0,255,0,255,255,0,255,255,255,0,255,255,0,0,0,0,255,0,0,255,255,255,0,255,0,0,255,255,255,255,255,255,255,0,255,0,255,0,255,0,255,255,0,255,0,0,0,0
0,255,255,255,0,0,255,255,0,0,255,0,0,255,0,0,0,0,255,0,0,255,0,137,255,0,255,255,0,0,255,0,255,255,0,255,255,0,0,235,255,255,255,0,255,0,0,0,0,255,255,255,255,0,0,255,0,255,0,0
255,255,0,0,255,255,255,0,0,255,0,199,0,70,255,255,0,0,255,255,0,0,0,255,255,255,0,0,0,255,255,0,0,0,255,255,0,255,255,0,255,61,255,255,255,0,255,0,0,255,0,255,255,235,0,0,255,0,0,0
0,0,0,255,255,255,255,0,0,255,0,255,0,0,0,255,83,0,0,0,255,0,255,0,0,255,0,255,255,0,255,255,0,0,255,255,0,0,255,255,0,0,255,0,255,255,255,255,0,0,255,225,0,255,0,0,0,0,187,255
255,0,0,0,0,0,255,0,0,0,255,255,0,255,0,255,0,255,0,0,255,0,0,0,0,255,0,255,255,255,255,255,54,0,0,0,255,0,0,255,0,0,255,255,255,0,255,0,255,0,0,0,255,255,0,0,0,255,255,0
0,0,0,0,255,255,0,255,255,0,0,0,255,255,0,255,0,255,0,255,0,0,255,0,222,255,255,0,0,0,0,0,255,255,0,0,0,255,255,255,255,255,0,0,0,0,0,255,0,255,0,0,0,0,255,0,255,0,0,0
255,0,0,255,255,0,0,255,255,0,0,255,0,0,255,255,0,0,255,0,0,255,255,255,255,0,0,255,255,255,0,161,0,0,255,255,255,255,0,0,0,0,255,255,0,0,0,255,0,0,0,0,255,0,0,0,255,255,0,0
0,0,0,0,0,0,255,0,0,0,0,102,255,0,255,0,0,0,255,255,255,0,202,255,255,0,120,0,0,0,255,255,255,255,0,255,255,0,255,255,255,0,0,0,0,255,255,255,0,0,255,255,0,255,43,255,255,255,52,255
255,255,0,31,255,0,0,0,0,255,0,255,0,0,255,0,255,255,255,193,255,255,0,0,0,255,255,255,255,0,0,255,255,255,255,255,0,0,0,255,0,255,255,0,255,0,255,0,255,0,0,255,255,0,0,255,0,0,0,0
0,0,0,255,0,182,255,255,255,0,0,0,255,0,0,255,0,0,0,255,255,0,255,0,0,255,255,255,0,255,255,0,0,255,255,255,255,255,0,0,0,0,0,255,255,255,255,0,255,255,255,0,255,255,255,255,255,255,0,255
144,255,255,255,255,0,255,255,0,0,255,0,0,0,0,0,255,255,0,255,255,0,255,255,0,0,255,255,0,255,255,255,255,255,255,255,0,255,0,0,0,0,0,255,255,0,0,255,255,255,0,255,0,255,255,0,255,0,0,0
255,255,255,0,255,0,0,0,255,255,0,0,0,255,255,0,0,30,255,0,0,255,0,0,0,255,0,255,0,0,255,0,255,0,0,0,255,255,255,0,255,0,255,0,255,0,0,0,0,0,255,255,0,0,255,255,0,0,0,0
0,255,0,90,255,255,255,0,0,0,0,255,0,0,68,0,255,255,0,255,255,0,0,255,255,172,0,0,255,255,255,255,255,255,255,38,0,0,255,255,255,0,255,0,0,0,0,255,255,0,255,255,0,255,255,255,0,0,0,122
0,0,0,255,255,0,0,0,0,255,0,0,255,255,0,255,0,0,0,0,0,228,0,255,0,255,0,255,255,255,255,0,255,0,255,255,0,255,0,255,0,195,255,255,183,0,0,255,0,255,0,255,255,0,0,0,0,0,95,255
255,255,255,255,0,255,255,255,0,0,0,0,255,255,0,0,255,255,255,255,255,255,0,0,255,0,255,0,255,255,0,255,0,0,0,0,0,255,0,255,0,255,0,0,0,255,255,0,255,0,0,255,255,0,0,255,255,255,255,0
255,255,255,255,255,255,255,255,0,0,202,255,0,0,255,0,0,248,0,255,0,0,255,255,255,255,0,255,0,0,255,0,0,0,255,255,255,255,255,0,255,0,0,0,0,0,255,255,255,0,255,0,255,132,0,255,255,0,255,255
0,255,255,255,0,0,0,255,255,255,0,255,0,0,255,255,255,255,0,255,0,255,0,0,0,255,255,255,0,255,0,255,255,255,0,255,0,0,0,255,255,0,0,0,255,255,0,0,255,0,0,0,0,0,154,0,255,255,255,255
255,255,255,0,0,0,0,255,255,119,0,0,0,0,0,255,0,0,255,255,255,255,0,255,0,0,0,0,0,0,255,255,0,0,0,255,255,255,0,255,0,255,255,0,255,0,255,0,0,0,0,255,255,0,0,0,0,0,0,255
