9,40,3,11,0,0,30,0,106,0
23,255,166,186,45,30,0,162,255,133
56,255,255,255,130,0,58,79,176,200
0,142,255,111,255,0,255,0,255,18
30,184,0,0,255,0,165,0,0,8
0,124,255,0,25,0,0,10,0,0
0,70,255,195,255,145,98,186,247,98
27,122,125,0,255,0,0,0,0,0
8,255,255,220,255,255,90,44,255,26
66,255,243,0,8,88,0,0,255,168
