81,0,61,0,0,0,164,0,31,0,158,0,0,34,66,0,0,49,23,66
0,151,0,19,94,10,255,0,255,87,255,220,50,86,115,116,26,0,0,97
0,124,19,0,114,0,255,0,247,140,189,255,96,255,56,0,31,13,21,0
36,43,90,0,0,88,255,18,204,200,100,80,0,57,0,0,27,31,0,19
9,33,39,255,107,255,151,212,143,255,255,96,36,235,103,156,15,142,165,0
0,7,5,255,0,255,0,136,168,255,99,103,15,0,140,0,0,0,204,0
22,146,185,147,144,255,20,138,101,255,81,48,0,0,162,42,0,32,53,75
0,174,185,255,184,81,96,0,51,15,255,111,0,0,0,121,0,47,0,151
0,76,4,208,14,46,0,131,200,0,255,182,187,117,0,49,111,102,97,97
133,148,255,255,188,255,48,0,221,0,16,80,49,17,120,85,0,147,207,93
13,124,142,255,121,223,169,36,255,0,147,76,0,0,186,103,0,245,190,69
0,123,255,255,103,255,98,122,255,0,244,206,132,31,0,187,55,147,255,167
69,165,158,255,0,0,11,0,234,108,114,186,0,59,0,205,15,84,90,150
0,204,255,75,0,100,65,0,29,148,157,89,129,255,255,0,0,255,252,37
105,131,215,188,238,255,150,207,0,234,141,0,255,255,255,122,102,255,128,0
0,24,0,87,226,100,255,255,147,255,229,255,239,0,234,171,190,64,24,98
60,252,41,91,255,138,255,136,0,171,194,0,92,147,255,88,115,172,56,0
0,255,26,218,255,175,255,66,212,255,250,111,255,100,0,2,211,86,44,28
10,27,15,113,0,0,80,0,144,213,255,0,18,152,0,0,166,0,35,0
64,18,0,248,255,0,88,224,133,20,199,1,255,141,115,103,123,0,48,90
