83,0,0,0,161,0,184,255,255,140
0,0,0,153,255,255,255,0,243,134
104,18,10,255,0,0,0,75,190,0
74,0,0,0,0,0,0,255,0,41
255,0,0,0,255,0,255,201,0,0
0,0,0,255,196,255,0,90,0,109
0,0,0,0,116,0,255,141,0,213
0,0,255,255,0,255,0,0,0,0
255,0,255,0,255,255,255,42,88,255
255,255,0,177,255,0,0,0,0,0
