0,252,0,0,255,97,0,0,86,0,255,52,0,255,164,0,247,0,0,244,255,0,0,255,0,255,0,255,0,175,0,0,255,0,209,0,0,255,0,255,0,0,74,46,0,0,153,0,255,0
0,0,0,0,23,54,255,0,0,103,255,0,0,255,0,255,0,0,0,255,255,0,255,255,6,255,0,255,0,0,0,255,0,255,255,81,0,210,0,255,0,255,0,255,0,0,0,255,105,88
246,255,0,94,0,0,227,255,255,0,255,255,0,207,232,0,78,102,0,255,255,114,0,255,60,255,0,255,0,255,0,0,0,255,0,255,0,255,0,26,0,0,255,0,0,0,255,255,0,0
0,0,255,0,255,154,170,65,0,82,0,255,255,0,0,255,255,255,0,255,255,255,0,255,255,0,0,0,0,255,255,172,0,255,0,0,0,255,255,0,0,255,0,0,255,0,255,0,255,255
231,0,0,0,0,255,0,8,0,23,0,221,0,0,255,0,0,255,0,0,255,0,0,255,255,0,255,255,152,255,255,117,0,255,255,255,0,255,0,0,0,0,255,106,0,255,255,255,0,0
255,255,0,0,0,255,0,255,255,0,0,255,255,255,255,0,0,0,0,255,151,255,0,255,255,0,255,231,255,0,255,0,0,255,21,255,156,255,0,255,255,255,0,255,255,255,152,187,0,0
0,0,0,0,255,226,0,0,255,0,255,0,78,255,0,0,255,0,255,0,0,255,0,255,255,0,255,0,0,255,0,255,151,255,0,255,0,82,255,255,0,255,255,0,255,0,0,0,0,0
219,0,255,0,0,0,0,255,0,0,255,13,0,0,255,0,255,255,255,255,0,255,0,255,0,255,84,255,0,255,0,255,255,0,70,255,0,0,0,0,0,0,0,255,161,0,255,255,0,0
185,70,255,0,255,255,255,0,255,0,0,0,0,0,0,0,255,0,0,96,185,0,0,0,0,255,0,255,255,0,255,0,209,0,255,255,0,0,255,0,255,255,255,0,0,255,0,0,255,0
0,255,255,0,0,0,255,0,0,255,0,255,255,14,0,255,0,255,255,0,255,156,255,0,255,255,255,0,255,255,0,0,255,0,0,255,255,0,0,0,255,0,0,10,0,185,0,211,255,0
0,0,255,255,0,255,0,0,0,255,0,255,0,255,255,255,255,236,0,0,255,255,255,255,255,255,255,0,255,0,255,66,255,0,205,0,0,129,0,255,0,0,0,103,24,255,0,0,255,70
233,0,0,0,0,255,0,0,255,0,255,0,255,0,255,0,255,99,255,0,98,0,0,0,255,0,255,0,0,0,0,255,0,0,0,0,255,255,0,0,0,186,113,255,0,60,0,0,0,0
0,255,255,0,0,0,255,0,255,255,255,0,2,0,26,255,42,255,0,255,255,255,255,0,255,0,0,0,0,0,255,255,0,255,255,255,166,0,255,0,255,154,255,0,227,255,0,255,0,0
255,255,255,255,13,255,255,0,0,42,255,255,255,255,0,0,244,255,255,159,255,0,38,0,0,255,255,255,255,0,0,0,255,0,255,92,0,255,97,0,0,0,0,0,255,255,255,255,213,0
0,255,255,0,255,255,137,255,255,255,255,0,0,255,255,0,0,0,0,63,255,0,255,127,0,0,255,0,0,255,255,255,255,0,0,0,255,0,0,158,0,0,255,255,255,0,0,0,255,0
0,164,0,0,220,255,208,255,0,255,0,255,0,241,0,0,255,255,0,255,255,255,147,255,255,0,255,7,255,255,255,0,0,0,0,255,0,0,97,86,255,255,0,0,0,0,177,255,255,255
255,255,255,0,255,255,0,0,0,0,211,255,5,255,0,0,0,0,255,255,0,255,255,255,255,0,255,255,177,255,97,0,0,0,48,255,255,0,128,255,7,0,0,255,255,0,23,0,0,0
0,0,0,0,235,0,0,255,255,255,60,255,0,255,255,255,0,50,255,180,0,0,0,0,255,0,0,255,255,0,0,0,255,255,0,255,0,255,0,0,255,230,0,189,255,255,255,255,255,82
227,255,255,0,255,255,66,0,255,0,255,255,255,0,0,255,0,0,255,38,0,3,39,255,0,255,128,255,0,0,255,0,255,0,255,65,255,255,255,0,0,255,255,255,255,0,0,0,0,0
0,0,255,0,0,0,255,0,255,0,0,0,255,0,138,0,0,255,0,0,255,255,0,0,0,255,255,0,255,223,69,0,255,255,0,0,0,255,0,93,190,0,0,255,255,0,0,137,75,0
255,255,255,255,255,0,255,255,144,0,151,0,255,255,0,0,255,255,255,0,255,255,100,0,255,0,255,0,255,255,255,198,0,0,0,255,0,0,255,255,0,0,241,0,0,0,0,0,0,195
0,0,0,141,255,0,0,0,255,255,255,0,0,255,0,255,0,0,0,255,0,255,255,255,0,255,0,255,0,0,255,255,0,0,9,176,0,0,0,255,255,0,0,2,0,255,0,255,255,0
204,255,255,0,255,0,255,255,255,51,239,255,255,0,255,0,0,0,255,255,0,255,255,0,255,0,255,0,255,111,34,22,255,255,255,85,255,52,0,255,0,0,255,255,0,93,255,0,0,0
0,255,255,255,255,255,255,255,255,0,0,255,0,0,255,0,255,255,255,0,255,255,0,213,0,0,0,255,0,0,0,0,255,0,255,60,0,0,0,255,255,0,255,255,0,200,255,0,255,0
192,255,255,0,0,0,47,0,255,255,255,0,255,0,49,255,255,255,0,0,255,0,255,0,55,0,0,0,255,107,0,252,0,255,255,0,255,0,159,0,0,255,0,254,255,0,255,255,255,255
0,0,0,255,255,0,255,255,255,0,0,255,0,255,0,0,32,0,0,0,255,255,255,0,52,0,0,74,255,255,0,0,255,0,255,255,0,170,0,0,255,0,70,192,0,255,0,194,0,0
255,255,255,0,0,0,0,255,0,255,0,0,255,255,0,255,255,0,0,255,0,255,255,255,255,255,0,255,0,0,255,0,255,0,255,45,255,0,92,0,0,255,255,255,255,255,0,0,0,92
0,0,0,0,255,0,255,0,0,255,255,255,255,0,255,0,0,255,0,255,0,171,255,0,255,0,255,0,255,0,13,255,255,24,255,0,0,0,0,255,255,255,255,255,0,255,0,255,0,255
134,255,0,0,0,255,0,0,255,255,255,184,0,255,0,0,255,255,0,255,255,79,0,255,255,0,255,0,255,89,0,255,0,255,255,0,0,255,0,255,0,0,0,255,0,255,0,144,255,255
0,0,255,255,0,255,255,0,0,255,146,0,37,255,0,255,0,255,0,236,12,0,0,0,255,255,255,0,255,0,106,0,208,0,255,0,59,0,255,255,84,255,0,0,0,255,0,255,0,0
43,255,255,0,255,0,255,255,0,0,0,255,0,0,255,0,0,46,255,255,0,255,0,0,255,0,0,255,0,67,147,0,255,255,0,240,255,0,0,0,0,255,28,0,0,255,255,0,0,255
