0,52,41,5,0,55,13,0,11,0,0,109,102,0,38,0,0,0,0,60,71,0,50,0,0
42,93,61,61,30,82,0,110,100,150,203,196,82,124,142,145,67,23,0,122,253,35,37,96,47
0,82,0,79,0,67,0,189,0,129,230,146,230,255,255,212,52,73,0,56,204,55,0,0,2
24,32,29,106,49,44,0,168,113,237,151,93,153,118,180,154,56,0,0,0,98,51,0,0,0
24,0,4,25,0,0,0,204,224,255,192,206,181,215,82,40,0,40,0,33,59,46,192,0,38
9,29,7,87,0,190,90,182,89,164,44,124,57,168,70,0,140,74,64,48,138,29,74,42,0
7,0,0,125,209,254,149,190,14,255,219,227,195,231,72,36,22,64,0,15,71,0,182,115,24
0,6,37,119,197,165,255,255,72,228,255,65,249,68,96,46,52,24,0,0,0,0,189,95,0
15,175,241,117,186,39,191,113,98,197,83,0,171,38,0,0,22,0,38,0,65,0,96,86,14
0,184,199,103,255,79,0,0,54,134,135,75,243,255,87,1,200,0,14,59,129,0,106,72,0
0,180,255,120,255,105,223,20,192,130,0,106,165,141,138,118,176,0,0,0,102,0,212,207,7
0,104,255,181,158,224,179,0,255,144,24,63,162,139,0,189,42,0,82,0,155,13,138,90,45
110,75,255,156,218,255,156,23,149,139,63,146,107,0,0,0,129,255,221,40,8,68,99,143,97
69,56,255,157,127,198,130,255,95,255,130,72,0,76,49,0,60,149,70,62,97,116,120,80,85
66,7,157,164,136,236,233,197,0,241,107,159,157,126,37,130,48,124,0,136,9,124,162,63,59
61,73,255,122,142,38,56,0,0,255,57,244,137,120,0,0,0,0,0,58,0,111,203,65,40
5,232,255,100,145,0,86,29,0,210,210,88,10,199,42,255,255,255,96,93,159,255,255,182,59
0,154,183,0,0,84,255,169,159,255,38,185,200,255,0,173,255,255,145,0,82,167,255,198,0
0,91,214,0,0,213,227,239,74,240,158,255,255,255,0,120,255,161,212,0,70,198,77,129,0
18,117,225,113,205,255,255,255,151,255,233,203,119,225,28,17,255,165,255,19,255,255,168,57,26
0,68,19,36,127,255,255,255,255,255,250,255,255,255,67,74,154,172,255,0,183,110,42,0,0
46,175,0,0,149,214,193,255,164,96,49,45,0,64,0,191,255,0,117,0,133,157,82,4,0
10,101,0,0,56,128,129,255,24,214,113,255,255,255,121,10,119,29,137,0,164,94,35,0,13
0,115,15,0,95,156,41,164,107,26,62,103,255,128,0,154,111,0,0,56,137,7,0,0,12
0,15,83,0,50,24,154,151,59,157,53,53,139,132,71,156,124,0,68,0,119,0,0,21,0
