0,0,0,8,27,0,0,0,47,0,22,16,16,17,70,0,34,27,0,0,19,1,6,0,61
0,68,46,37,17,29,78,89,135,32,198,185,238,200,145,97,88,43,96,21,26,0,23,0,5
0,39,0,4,0,0,71,25,69,155,218,135,159,202,198,190,119,46,40,70,72,0,24,8,4
7,20,0,0,75,22,0,180,183,147,230,161,204,194,170,204,140,69,29,22,139,26,0,21,17
0,26,0,46,36,0,188,254,160,151,168,240,209,202,116,21,87,5,19,0,113,93,98,0,0
0,64,35,0,65,194,196,207,116,218,199,202,151,156,28,0,25,63,13,35,6,90,100,0,0
0,44,25,0,233,200,165,173,75,161,225,207,165,30,142,10,17,124,0,36,25,4,140,38,0
0,88,66,110,222,157,141,202,85,154,193,186,62,0,77,52,131,34,23,0,7,0,136,104,0
47,95,105,202,254,123,202,255,110,79,137,80,78,66,1,0,12,0,0,0,21,27,26,199,0
0,165,112,158,225,136,0,90,42,59,110,52,195,255,198,35,0,25,28,47,38,18,55,178,49
34,121,168,205,231,212,167,26,146,172,129,96,62,106,158,101,82,42,40,9,57,61,173,77,0
0,77,219,123,223,203,176,113,207,172,95,149,110,31,51,151,103,113,3,0,6,41,227,62,35
0,139,196,192,165,130,142,117,117,84,4,15,45,0,4,18,58,169,175,0,0,76,179,67,12
36,122,223,178,213,187,174,210,144,193,180,0,72,98,46,0,65,43,191,31,0,129,234,180,12
82,153,203,199,230,157,209,151,78,211,191,0,182,87,71,38,0,0,55,146,22,131,166,216,33
57,159,177,194,104,38,48,0,62,230,77,112,228,167,55,74,96,78,22,85,87,115,163,166,25
34,189,190,247,0,0,53,31,17,47,72,61,248,66,0,179,243,255,0,13,105,145,211,158,22
12,156,183,165,0,125,255,122,255,216,74,223,255,205,0,255,247,255,165,0,165,148,197,214,31
52,134,166,210,0,255,205,255,255,175,162,175,255,255,61,214,192,255,214,45,221,203,192,50,23
4,93,37,93,51,255,255,170,255,169,127,255,255,255,121,8,255,255,255,69,153,163,80,0,0
7,37,54,0,83,255,246,225,255,163,77,226,171,244,50,0,135,233,221,37,171,218,12,55,0
0,21,68,42,62,255,229,238,229,9,116,156,0,187,184,96,133,51,24,65,86,154,11,46,31
0,29,61,72,35,83,103,133,91,230,150,255,189,255,115,22,84,27,20,101,124,36,26,1,0
2,22,0,73,226,136,105,63,143,36,96,36,198,114,75,67,14,78,19,103,56,0,0,7,0
5,98,0,0,49,176,94,65,38,121,66,34,144,127,85,79,72,68,76,44,0,3,35,0,19
