0,255,170,66,60,79,89,0,51,116,134,178,186,0,0,255,56,0,255,255
255,255,72,0,196,194,43,79,146,82,0,168,0,5,59,0,255,0,0,9
0,0,255,5,255,0,0,123,75,139,168,91,0,0,0,0,118,132,34,0
255,91,242,0,0,244,211,1,107,26,0,0,255,246,255,0,0,242,62,244
149,0,126,0,14,162,10,4,5,184,255,31,0,0,250,0,255,0,211,0
0,84,0,255,149,0,72,153,160,131,94,0,103,71,0,189,0,255,0,0
36,43,0,160,121,0,255,0,83,166,133,202,93,26,0,62,50,78,0,27
79,81,36,37,0,106,0,255,47,55,255,144,0,191,42,0,23,10,26,22
30,0,116,68,0,153,243,0,255,188,104,35,0,0,141,46,0,62,22,74
157,0,0,31,83,31,88,113,221,255,255,37,123,65,24,45,107,88,0,168
0,129,2,151,11,89,0,255,23,255,61,255,188,31,11,180,29,20,118,10
0,86,15,164,95,64,0,5,64,0,255,143,188,93,122,6,0,120,10,0
12,143,0,0,102,40,0,0,164,202,118,252,0,255,0,0,100,0,0,43
207,0,133,41,0,0,146,255,0,186,168,159,224,0,255,0,147,0,0,0
174,0,255,0,244,0,255,0,144,112,160,0,113,134,7,0,231,76,15,198
150,42,0,238,7,255,0,228,46,113,69,75,0,250,26,26,183,0,0,0
0,0,193,38,0,0,255,64,0,47,103,178,0,0,0,237,0,255,0,0
60,255,0,60,110,241,0,0,138,201,59,115,74,16,40,46,0,145,0,255
0,0,0,255,255,0,209,0,96,46,110,46,18,0,151,223,0,110,255,0
255,255,0,0,255,226,0,158,0,0,52,136,164,0,27,36,0,255,172,6
