4,22,0,0,52,0,19,0,54,24,0,0,43,0,75,0,0,5,0,20,83,0,0,26,15,7,9,0,48,0,5,3,0,32,0,18
31,27,95,0,0,61,71,0,78,0,77,0,225,78,129,166,136,255,145,145,149,67,115,52,187,151,156,25,35,0,33,0,80,55,81,95
4,0,83,0,0,0,30,82,53,0,219,0,254,17,57,255,0,246,122,187,250,170,0,21,60,47,0,16,0,20,0,2,0,10,0,0
0,0,73,0,0,6,0,0,88,25,156,0,73,0,255,255,0,161,95,242,146,184,128,118,118,0,33,51,67,72,0,55,0,0,33,0
0,0,9,62,0,0,30,14,147,0,217,0,255,54,255,239,105,181,63,236,255,193,249,209,255,91,89,0,48,219,11,172,0,56,0,13
15,12,63,96,0,0,177,23,127,0,255,31,255,107,255,122,107,255,119,205,254,94,216,84,149,0,0,80,0,0,255,0,0,0,0,0
0,28,0,60,36,86,78,46,36,0,255,0,255,0,255,57,169,185,124,197,255,95,27,64,151,100,0,0,41,71,58,23,214,40,15,4
21,0,0,29,19,170,0,85,255,103,255,128,255,29,255,0,198,209,42,151,103,85,0,172,0,71,5,4,4,48,26,116,79,47,0,52
24,0,0,17,62,4,142,234,229,30,255,0,255,118,255,109,255,68,163,138,173,80,0,82,88,0,0,62,69,42,12,0,197,84,0,0
0,0,34,88,0,52,88,255,174,60,255,0,19,151,226,0,255,136,85,22,0,132,0,69,125,134,0,4,0,11,0,0,26,83,0,0
8,62,0,193,31,232,255,255,255,255,255,158,228,203,255,42,255,147,45,177,55,255,0,79,103,49,74,124,0,65,9,0,126,255,72,45
0,0,57,90,32,90,156,107,102,0,206,96,184,57,255,0,255,121,0,79,5,181,31,255,240,99,0,0,82,0,63,53,16,255,153,19
36,85,103,64,201,255,255,215,124,246,196,236,255,104,167,38,228,109,6,202,135,48,0,63,203,0,81,0,0,0,40,80,136,0,170,19
0,46,159,99,167,171,255,255,24,0,64,0,159,52,128,0,44,126,78,255,204,55,0,122,0,0,0,0,0,0,0,0,0,0,148,0
68,88,113,127,187,164,172,248,124,26,0,86,255,63,78,141,15,0,0,255,93,255,0,70,0,11,0,45,158,108,46,96,178,87,184,56
0,150,0,210,252,162,255,255,115,123,0,24,255,28,137,0,126,171,0,83,124,234,125,255,107,97,86,155,0,53,132,104,142,106,4,110
25,57,36,72,114,108,254,255,255,255,138,228,255,120,245,43,113,255,0,117,31,212,164,255,0,15,0,0,0,54,0,0,163,251,44,10
40,116,136,255,255,255,255,112,88,1,0,28,231,255,95,142,220,92,0,139,0,0,149,255,0,212,175,0,73,0,0,118,124,166,10,67
0,31,0,120,145,147,255,196,255,223,135,206,250,192,0,0,53,107,0,172,0,0,23,255,0,83,232,133,83,0,68,255,92,213,22,109
71,97,255,188,255,172,255,178,175,226,255,235,255,197,255,252,0,109,0,250,9,0,250,78,0,0,94,47,0,0,0,37,45,176,209,2
0,0,176,124,107,52,224,11,252,0,0,0,0,177,0,33,0,0,0,0,0,0,47,178,167,181,75,255,200,11,142,244,255,155,132,92
50,51,81,131,158,1,255,0,205,100,255,172,154,255,171,255,0,255,238,137,255,0,255,0,0,0,0,12,82,46,37,108,0,166,197,144
27,255,252,255,255,255,255,67,240,32,106,0,0,255,252,17,0,183,255,35,141,0,255,112,100,41,51,57,0,0,34,108,109,255,207,101
32,139,132,203,59,101,234,0,164,0,169,65,0,158,12,8,0,154,255,0,0,0,226,0,202,76,0,86,255,255,255,255,194,214,96,166
15,173,171,87,255,138,145,0,122,0,132,0,166,124,60,126,108,141,255,8,255,80,255,255,255,252,255,22,0,0,0,56,171,194,255,124
0,232,137,173,147,175,161,0,255,194,255,35,255,255,255,0,151,255,255,90,6,0,255,255,116,176,83,86,0,255,145,255,160,73,199,0
36,255,0,121,174,166,29,179,255,255,255,75,255,255,231,0,255,255,211,255,223,23,255,255,229,255,255,255,0,88,205,170,255,255,64,77
0,255,7,140,179,78,0,4,255,143,189,71,207,255,165,0,255,0,255,255,158,28,101,255,0,196,178,189,0,242,230,200,200,0,149,35
14,0,107,0,214,94,210,255,255,117,236,178,255,255,183,0,255,86,255,184,205,255,0,255,181,255,255,255,22,194,255,248,178,221,49,0
45,0,100,25,77,0,11,250,255,255,116,153,244,255,216,0,255,245,255,255,188,24,0,96,145,155,240,255,39,108,36,0,116,0,27,0
0,0,47,90,0,0,240,212,255,121,241,255,255,255,86,0,255,16,0,85,197,0,119,48,50,118,203,0,26,0,255,227,71,0,18,0
3,41,95,70,0,48,177,255,255,225,255,255,248,23,115,46,255,94,59,121,249,38,226,195,48,0,92,0,37,47,255,255,0,47,34,0
9,0,0,47,106,60,32,15,247,167,220,181,42,115,166,151,163,255,109,230,255,121,125,0,223,64,0,0,46,21,206,16,0,0,4,48
26,68,0,33,46,157,255,0,0,40,0,43,126,236,255,0,209,255,199,181,73,255,38,140,185,0,117,245,193,255,12,28,2,0,14,0
0,20,0,0,29,5,220,168,56,0,77,224,39,131,66,20,0,79,225,9,40,140,53,32,0,0,56,148,0,0,27,0,65,0,0,0
34,208,90,27,76,112,219,117,255,216,56,32,83,126,112,47,113,145,214,211,67,215,118,192,76,189,121,152,74,13,0,63,165,5,36,116
