0,111,0,0,0,255,0,233,255,255,255,255,238,85,255,255,0,207,255,0,0,107,255,0,255,255,0,0,254,0,48,0,0,17,255,255,255,0,0,0,0,0,53,255,0,30,21,28,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0,199,255,0,157,0,0,0,255,0,0,0,0,255,0,255,0,0,255,0,255,0,0,0,255,25,238,255
255,0,255,255,0,0,0,0,255,37,0,0,255,0,0,0,0,255,0,255,255,0,255,0,0,255,0,0,255,0,255,0,255,0,255,0,255,119,0,255,175,255,0,255,0,0,255,255,0,0,0,239,255,11,0,116,255,255,36,0,0,0,0,255,0,0,255,0,0,255,255,0,0,0,0,0,0,20,255,69,255,0,255,0,0,0,0,54,255,255
255,0,0,255,255,0,0,0,0,255,214,255,0,0,255,255,0,0,0,255,0,0,255,30,255,255,255,0,255,155,255,0,210,255,255,0,255,255,0,236,255,255,0,255,0,0,255,0,0,255,255,255,255,0,0,255,0,0,255,255,0,0,0,255,0,255,0,255,0,255,0,255,255,0,0,0,255,0,0,0,255,255,255,255,0,0,0,0,255,255
255,0,255,0,0,255,255,255,105,0,0,255,0,0,0,255,0,0,0,0,0,0,255,0,0,0,255,0,0,55,255,0,0,0,0,255,255,255,0,255,255,0,0,255,0,0,255,255,0,255,0,255,0,255,0,0,0,255,255,255,0,0,0,255,255,0,255,0,255,255,0,0,255,0,0,131,255,0,0,0,255,0,255,54,255,24,0,0,0,255
142,255,0,0,0,161,255,255,0,0,0,0,255,0,0,255,255,0,0,0,255,0,0,0,255,255,0,0,0,175,255,0,255,0,255,255,255,255,0,20,0,255,255,0,0,82,255,255,255,0,0,0,0,255,0,255,0,0,255,255,255,255,0,0,0,0,255,0,0,255,255,0,0,0,255,255,255,255,0,0,255,0,0,255,255,106,255,255,0,0
255,255,0,0,0,0,255,0,255,255,0,68,255,0,0,255,0,0,0,0,174,255,255,255,255,255,204,0,196,0,255,255,255,255,0,255,255,0,0,0,255,0,255,255,0,255,0,255,0,255,0,255,255,255,0,47,175,0,255,0,255,0,255,255,0,0,0,0,0,255,255,255,255,0,255,0,0,150,255,0,255,255,255,255,255,255,0,255,255,0
0,255,0,0,255,0,0,255,0,255,255,255,0,0,0,255,0,0,0,0,0,0,0,255,0,0,255,37,0,0,255,255,255,255,0,0,255,0,255,255,255,255,255,255,0,255,98,255,0,255,0,255,0,0,255,28,255,255,255,255,255,255,255,255,0,0,255,175,0,255,255,255,0,0,255,0,0,255,0,255,255,255,255,255,0,255,255,255,255,0
237,0,0,0,0,0,0,0,255,0,0,255,255,0,0,255,255,0,255,0,0,0,0,0,0,203,0,255,0,255,0,0,255,255,0,0,255,255,255,0,171,255,0,0,0,0,0,0,255,255,0,255,0,255,255,255,38,0,0,0,0,0,149,0,0,0,255,255,255,0,255,255,0,0,0,0,255,255,255,255,0,0,255,255,0,0,0,0,0,0
42,0,0,0,255,0,0,0,0,255,0,255,0,217,0,46,255,255,0,255,0,255,0,0,0,0,255,255,0,255,0,0,0,255,255,0,0,0,255,255,0,255,255,0,0,255,255,0,255,0,0,255,0,255,255,0,255,0,255,255,255,0,0,255,0,255,255,255,255,0,0,0,255,255,0,0,0,0,0,255,0,0,0,255,50,0,255,0,0,255
255,255,255,0,0,0,0,0,255,255,0,0,0,0,255,0,255,255,0,255,0,0,0,255,255,0,0,76,255,255,0,255,0,236,255,0,0,255,255,255,0,0,255,0,0,0,255,0,255,0,0,0,0,0,255,255,255,0,0,0,0,0,0,255,0,0,0,0,255,0,255,255,19,0,170,255,255,255,255,255,255,255,228,0,255,0,255,237,0,255
255,0,255,255,0,0,0,0,255,255,0,255,255,0,255,0,0,0,255,0,0,0,0,84,255,0,0,255,0,255,253,255,255,0,255,255,0,0,255,255,255,0,0,255,0,0,255,0,0,0,255,255,0,0,255,0,255,0,255,0,255,226,255,255,0,0,255,255,255,255,0,0,255,255,0,255,255,0,0,255,255,0,255,0,0,255,255,0,255,0
0,0,0,0,0,0,0,0,0,0,0,0,255,255,0,0,255,0,255,255,255,0,255,255,255,0,0,255,0,255,255,0,0,0,0,0,255,255,255,17,0,255,255,255,255,255,255,0,0,193,0,255,0,255,255,0,255,0,255,0,255,255,0,255,0,0,255,255,0,0,0,255,0,255,0,0,255,255,231,255,0,0,255,0,0,255,0,0,255,0
0,0,255,0,255,0,202,0,0,0,255,0,0,255,255,0,255,0,0,255,255,0,0,0,255,0,44,0,0,238,255,0,255,35,0,0,255,0,0,0,255,0,255,0,255,0,255,255,255,255,0,0,0,255,0,255,255,0,0,0,0,255,0,255,0,255,0,255,0,255,0,0,0,255,0,255,255,110,0,255,255,0,0,0,255,9,255,255,0,0
