255,0,0,255,0,255,0,255,0,255,255,255,0,156,255,0,255,0,255,0
255,255,0,255,0,255,255,0,0,0,255,255,0,255,255,0,0,255,255,0
255,255,255,224,255,255,255,0,255,0,255,255,0,255,255,255,0,255,255,0
0,255,255,255,0,255,0,255,255,255,0,0,255,0,0,0,255,255,0,255
0,0,255,0,0,255,0,255,0,255,0,0,255,0,255,255,255,0,0,255
255,0,0,255,255,0,0,255,0,0,255,0,0,255,255,0,255,0,255,255
0,0,255,255,255,0,0,255,0,255,0,255,0,0,0,0,0,255,255,0
0,255,0,255,255,255,255,0,255,0,255,0,0,0,0,255,255,255,255,255
255,255,255,0,0,0,255,255,0,0,0,0,0,255,0,255,255,255,0,255
0,255,0,255,255,0,255,0,0,255,0,0,255,0,255,0,0,255,0,0
0,255,255,0,255,255,0,255,0,0,255,0,0,0,0,255,255,255,0,0
0,255,255,255,255,0,255,0,0,255,0,0,255,0,255,0,0,0,255,255
0,0,0,255,0,0,0,0,255,255,0,255,0,255,0,255,0,255,255,255
255,255,0,0,0,255,255,255,255,0,0,0,255,255,0,255,0,0,0,0
0,0,0,0,255,255,0,255,0,0,0,255,0,0,255,255,255,255,255,255
255,255,0,255,0,0,0,255,0,255,255,255,255,255,255,0,0,0,0,0
0,255,0,212,0,255,255,255,255,255,0,0,255,0,255,0,0,76,0,255
0,0,0,255,255,0,255,0,255,255,255,0,255,0,0,0,255,0,0,0
0,255,255,0,0,255,255,255,0,0,0,255,255,0,0,255,255,0,0,0
0,0,0,255,255,255,0,255,255,0,0,255,255,0,255,0,255,0,0,255
