0,0,16,83,0,0,58,0,81,101,0,94,0,59,39,108,0,0,25,0
29,120,0,107,14,186,73,43,255,186,255,234,0,254,148,0,0,20,100,171
57,32,0,173,0,24,92,161,215,0,255,232,0,255,0,255,0,99,0,0
0,0,0,228,0,226,255,34,107,175,255,186,0,255,166,109,255,0,0,64
123,192,0,255,0,140,255,0,95,0,255,157,0,0,0,0,0,98,17,0
0,49,0,255,255,255,255,255,194,185,238,0,0,225,171,255,0,255,255,209
0,116,0,255,0,0,255,156,0,54,255,255,233,240,185,74,18,0,107,0
42,191,88,255,0,0,255,232,0,247,255,109,71,134,163,0,0,0,0,23
0,82,0,241,255,255,255,255,0,222,255,100,140,0,0,0,195,235,255,188
220,255,255,255,255,0,255,121,0,0,27,0,255,0,199,255,0,0,71,0
0,0,0,0,0,0,255,43,92,95,255,0,255,0,7,125,0,76,255,0
147,255,255,255,255,255,255,0,62,0,255,0,255,0,0,199,0,0,204,140
0,180,52,11,0,79,255,222,255,0,166,0,255,0,0,0,145,0,132,90
95,128,151,107,0,20,0,0,0,173,255,0,255,47,0,0,255,255,255,186
38,33,136,188,0,255,255,255,0,255,2,128,255,229,255,154,224,97,131,0
0,207,154,218,0,255,245,255,49,255,0,255,63,125,255,88,162,255,144,50
0,255,21,91,255,255,255,245,0,255,0,255,0,137,253,164,179,207,3,0
0,110,0,27,128,255,168,148,20,255,0,255,165,255,15,0,255,159,0,0
83,34,0,18,0,186,107,99,115,255,0,255,0,137,0,0,174,0,13,77
0,168,0,153,100,82,201,58,122,9,255,70,64,65,239,14,60,9,83,13
