223,0,142,151,0,255,0,223,0,142,0,0,0,143,22,255,214,0,73,0,0,0,255,40,0,255,28,0,255,0,6,0,255,0,0,245
0,70,90,0,255,0,0,133,0,13,255,81,6,51,0,0,0,255,0,0,227,230,0,0,255,255,0,255,0,0,255,0,0,0,255,140
255,76,0,5,237,0,255,218,0,67,0,92,0,0,52,0,255,0,0,255,0,0,0,0,147,0,0,0,255,0,255,82,0,212,73,70
0,0,255,0,0,188,255,0,0,53,0,6,171,0,0,255,115,0,223,0,234,0,255,187,0,119,0,255,255,0,0,255,0,255,0,0
0,255,0,255,0,0,0,0,255,0,60,0,0,188,0,0,42,245,0,255,123,145,0,245,0,0,255,0,209,255,138,0,248,0,0,0
188,0,0,255,0,191,0,148,251,0,26,38,134,0,201,0,13,0,212,0,0,148,0,55,1,255,0,255,0,146,0,255,224,0,0,0
250,0,90,236,255,0,255,26,0,82,59,205,1,146,0,0,0,0,255,169,17,86,0,37,255,0,0,255,166,0,255,0,0,255,255,0
0,138,134,0,0,0,255,38,142,255,182,0,137,0,0,118,102,0,0,255,93,255,41,0,0,255,0,194,0,56,0,0,0,0,255,255
0,0,255,0,255,255,0,42,0,94,0,81,0,39,83,38,207,255,28,17,109,0,255,0,0,0,255,0,0,84,91,255,0,0,0,0
31,195,127,228,145,0,0,255,255,0,6,255,0,222,7,40,48,52,151,191,225,0,255,0,255,0,255,0,255,0,0,0,255,0,0,168
123,170,0,0,0,255,224,76,0,0,39,0,255,0,126,0,86,60,255,0,0,175,0,255,0,0,0,0,0,0,0,197,19,0,171,214
0,0,4,0,0,0,255,0,44,255,0,0,60,13,73,125,37,176,153,255,0,255,211,0,153,0,255,0,0,0,255,0,85,0,0,208
0,87,0,93,0,0,11,0,0,0,17,155,255,0,169,23,0,219,222,67,0,0,0,255,0,167,0,255,0,255,49,14,0,92,0,0
255,0,0,5,124,0,0,0,0,117,154,57,0,246,0,52,107,112,255,84,255,130,255,0,182,137,0,0,96,0,13,0,97,0,0,0
149,0,142,0,23,131,0,0,0,61,0,0,255,0,255,170,89,229,255,0,195,255,0,128,0,0,112,84,78,0,0,34,0,0,40,0
0,0,45,169,111,0,0,151,132,0,0,0,0,255,59,0,255,166,255,255,0,78,20,0,74,0,2,0,0,0,22,0,0,43,75,33
0,255,0,59,0,166,73,144,34,120,71,0,1,0,55,237,0,255,255,0,255,0,0,0,0,0,0,74,19,0,44,0,0,83,0,0
211,0,86,0,0,0,237,190,0,13,255,109,106,152,140,102,255,255,0,255,0,0,0,4,0,0,85,129,0,0,41,55,229,0,19,65
0,18,178,113,156,0,3,33,163,7,0,132,20,104,9,133,99,255,255,23,255,147,218,70,83,255,7,0,109,88,0,255,0,0,79,31
114,93,0,180,0,255,0,0,140,28,0,0,7,0,62,0,255,45,255,255,0,68,92,59,155,88,133,0,34,182,246,0,181,25,0,0
255,0,0,0,65,52,95,0,0,22,0,0,88,0,0,0,255,0,255,0,154,34,142,0,0,0,107,47,34,146,29,69,0,255,0,130
0,0,96,0,40,0,0,0,64,53,0,0,251,0,0,255,0,255,255,255,144,255,0,0,49,115,0,91,0,0,168,0,1,93,50,71
0,140,0,0,33,0,0,13,114,0,13,10,0,255,0,255,255,209,169,15,137,0,63,255,0,146,133,0,96,0,0,92,33,0,91,82
0,107,0,0,0,0,223,56,0,0,0,58,200,0,255,0,151,248,166,155,101,0,95,0,30,0,88,255,0,0,0,56,0,36,118,0
153,0,46,126,0,255,0,0,0,255,0,0,12,255,0,0,80,184,199,110,37,0,69,0,0,255,0,0,255,0,142,0,0,0,93,89
0,182,71,0,147,0,0,255,110,0,0,0,85,0,255,144,0,255,30,78,0,255,0,0,255,0,255,65,0,219,0,145,106,0,0,0
0,0,27,255,0,255,0,0,255,0,26,255,27,0,0,0,193,0,202,139,85,0,191,166,0,163,195,0,30,0,213,47,0,10,0,0
208,255,142,0,0,0,255,255,0,0,0,0,255,255,152,21,0,26,146,231,63,121,0,0,100,255,0,0,255,246,0,107,0,255,48,0
22,0,0,143,112,0,24,0,95,20,255,0,49,255,0,0,49,171,42,139,97,0,148,29,194,0,98,201,0,0,0,255,0,52,0,255
0,255,0,0,0,105,0,212,255,255,0,255,0,255,0,0,80,255,70,0,141,0,90,7,0,149,0,56,0,255,249,0,255,0,255,0
0,0,255,0,53,0,86,237,0,0,255,0,255,0,178,121,149,0,255,0,0,173,0,48,138,0,255,111,0,1,255,0,255,0,65,154
0,0,0,0,104,255,1,53,255,255,0,255,229,49,0,189,226,49,74,61,149,0,75,96,0,75,135,79,62,0,0,177,0,241,97,0
255,0,0,136,197,255,0,0,255,0,255,214,0,0,255,0,0,146,5,185,32,27,0,5,101,229,13,0,0,255,0,0,0,255,0,181
0,106,180,143,0,0,255,0,0,255,255,255,0,255,0,46,115,0,107,98,0,217,0,42,0,14,87,0,0,0,224,255,0,0,255,147
227,164,0,0,179,0,255,255,255,255,0,0,255,131,0,105,164,135,231,69,0,0,153,179,68,0,66,210,0,15,156,0,0,187,0,34
0,0,255,0,231,0,0,255,3,255,0,87,255,0,255,10,0,210,44,132,255,15,0,0,216,27,0,0,140,228,0,0,255,0,109,70
