0,95,0,0,0,255,0,226,255,255,255,255,223,94,255,255,0,224,252,0,0,114,255,0,255,255,0,0,226,0,65,0,0,20,255,255,255,0,0,0,0,0,62,255,0,49,18,28,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,210,255,0,152,0,0,0,255,0,0,0,0,255,0,255,0,0,255,0,255,0,0,0,255,48,216,255
255,0,255,255,0,0,0,0,255,0,0,0,255,0,0,0,0,255,0,255,255,0,255,0,0,255,0,0,255,0,255,0,255,0,255,0,255,94,0,255,208,255,0,255,0,0,255,255,0,0,0,229,255,25,0,168,255,255,0,0,0,0,0,255,0,0,255,0,0,255,255,0,0,0,0,0,0,47,255,49,255,0,255,0,0,0,0,78,255,255
255,0,0,255,255,0,0,0,0,255,206,255,0,0,255,255,0,0,0,255,0,0,248,0,255,255,255,0,225,128,255,0,190,255,255,0,255,255,0,255,255,255,0,255,0,0,255,0,0,255,255,255,255,0,0,255,0,0,255,255,0,0,0,255,0,255,0,255,0,255,0,255,255,0,0,0,255,0,0,0,255,255,255,255,0,0,0,0,255,255
255,0,255,0,0,255,255,255,120,0,0,255,0,0,0,255,0,0,0,0,0,0,255,0,0,0,255,0,0,144,255,0,0,0,0,255,255,255,0,255,255,0,0,255,0,0,255,255,0,255,0,255,0,255,0,0,0,255,255,255,0,0,0,255,255,0,255,0,255,255,0,0,255,0,0,125,255,0,0,0,255,0,255,35,255,61,0,0,0,255
149,255,0,0,0,153,255,255,0,0,0,0,255,0,0,255,255,0,0,0,255,0,0,0,255,255,0,0,0,148,255,0,255,0,255,255,255,255,0,49,0,255,255,0,0,153,255,255,255,0,0,0,0,255,0,255,0,0,255,255,255,255,0,0,0,0,255,0,0,255,255,0,0,0,255,255,255,255,0,0,255,0,0,255,255,116,255,255,0,0
255,255,0,0,0,0,255,0,255,255,0,78,255,0,0,255,0,0,0,0,149,255,255,255,255,255,170,0,153,0,255,255,255,255,0,255,255,0,0,0,255,0,255,255,0,255,0,255,0,255,0,255,255,255,0,55,134,0,255,0,255,0,255,255,0,0,0,0,0,255,255,255,255,0,255,0,0,172,255,0,255,255,255,255,255,255,0,255,255,0
0,255,0,0,255,0,0,255,0,255,255,255,0,0,0,255,0,0,0,0,0,0,0,255,0,0,255,71,0,0,255,255,255,255,0,0,255,0,255,255,255,255,255,255,0,255,127,255,0,255,8,255,0,0,255,0,255,255,255,255,255,255,255,255,0,0,255,176,0,255,255,255,0,0,255,0,0,255,0,255,255,255,255,255,0,255,255,255,255,0
214,0,0,0,0,0,0,0,255,0,0,255,255,0,0,255,255,0,255,0,0,0,0,0,0,224,0,255,0,255,0,0,255,255,0,0,255,255,255,0,177,255,0,0,0,0,0,0,255,255,0,255,0,255,255,255,24,0,0,0,0,0,121,0,0,0,255,255,255,0,255,255,0,0,0,0,255,255,255,255,0,0,255,255,0,0,0,0,0,0
55,0,0,0,255,0,0,0,0,255,0,255,0,255,0,58,255,255,0,255,0,255,0,0,0,0,255,255,0,255,0,0,0,255,255,0,0,0,255,255,0,239,255,0,0,255,255,0,255,0,0,255,0,255,255,0,255,0,255,255,255,0,0,255,0,255,255,255,255,0,0,0,255,255,0,0,0,0,0,255,0,0,0,255,73,0,255,0,0,255
255,255,255,0,0,0,0,0,255,255,0,0,0,0,255,0,255,255,0,255,0,0,0,255,255,0,0,87,255,255,0,255,0,255,255,0,0,255,255,255,0,0,255,0,0,0,255,0,255,0,0,0,0,0,255,255,255,0,0,0,0,0,0,255,0,0,0,0,255,0,255,255,0,0,155,255,255,255,255,255,255,255,221,0,255,0,255,255,0,255
255,0,255,255,0,0,0,0,255,255,0,255,255,0,255,0,0,0,255,0,0,0,0,116,255,0,0,255,0,255,215,255,255,0,255,255,0,0,255,255,255,0,0,255,0,0,255,0,0,0,255,255,0,0,255,0,255,0,255,0,255,222,255,255,0,0,255,255,255,255,0,0,255,255,0,255,255,0,0,255,255,0,255,0,0,255,255,0,255,0
5,0,0,1,0,0,0,0,0,0,0,0,255,255,0,0,255,0,255,255,255,0,255,255,255,0,0,255,0,255,255,0,0,0,0,0,255,255,255,43,0,255,255,255,255,255,255,0,0,251,0,255,0,255,255,0,255,0,255,0,255,255,0,255,0,0,255,255,0,0,0,255,0,255,0,0,255,255,231,255,0,0,255,0,0,255,0,0,255,0
0,0,255,0,255,0,214,0,0,0,255,0,0,255,255,0,255,0,0,255,255,0,0,0,255,0,78,0,0,164,255,0,255,21,0,0,255,0,0,0,255,0,255,0,255,0,255,255,255,255,0,0,0,255,0,255,255,0,0,0,0,255,0,255,0,255,0,255,0,251,0,0,0,255,0,255,255,68,0,255,255,0,0,0,255,0,255,255,0,0
214,0,0,255,0,255,255,0,0,255,255,0,255,255,255,255,255,0,0,255,255,255,235,0,255,255,255,0,0,0,255,255,0,255,214,0,255,0,255,0,0,0,255,255,255,0,255,255,0,218,255,255,36,0,0,0,255,0,150,255,0,255,0,0,0,0,255,255,255,255,255,255,255,255,255,0,255,255,255,0,255,255,0,0,255,0,255,255,255,255
255,0,106,0,255,0,0,0,0,12,255,0,0,0,255,255,255,0,0,0,0,255,0,0,255,0,0,255,255,0,255,255,0,0,255,226,0,0,255,0,0,0,22,0,0,255,255,0,255,0,255,53,0,255,255,255,0,161,0,0,0,0,0,255,255,255,170,0,0,255,0,0,0,0,0,14,255,0,255,0,255,255,0,255,255,109,0,0,0,0
0,255,255,0,0,255,255,255,0,0,255,255,255,255,0,0,255,255,255,0,0,255,255,0,255,255,255,255,255,255,255,255,255,0,0,255,0,0,255,255,0,255,165,0,255,255,255,0,0,255,255,255,255,255,255,0,255,255,255,0,0,255,0,255,255,0,0,0,255,255,0,0,255,255,0,0,0,0,255,0,255,255,161,255,0,255,255,255,255,114
0,0,0,0,13,0,0,0,0,255,0,0,0,251,255,0,0,0,255,255,0,0,101,0,176,0,0,255,255,141,0,255,255,0,255,255,0,0,255,115,255,255,220,255,0,0,255,255,0,255,0,255,0,255,0,0,0,0,0,255,0,0,0,255,255,255,255,255,255,0,0,255,255,0,0,0,255,255,0,0,255,0,0,255,0,0,0,0,255,255
255,255,255,255,255,0,255,0,255,0,0,255,255,255,0,255,0,0,0,255,0,255,255,0,255,255,0,0,0,255,0,0,0,255,0,255,255,255,255,0,0,0,0,65,0,0,255,255,255,255,130,255,0,255,0,254,255,203,0,0,255,255,255,0,0,255,0,0,0,0,255,255,0,0,255,255,0,0,0,0,0,255,0,0,0,0,255,0,0,0
0,0,0,255,255,0,255,255,0,255,255,0,0,255,0,255,0,255,0,255,0,223,255,0,0,255,255,255,255,255,255,125,255,255,0,0,255,255,255,255,255,255,0,255,255,0,51,0,0,255,255,255,0,255,255,255,0,255,255,126,255,0,255,0,0,255,0,255,255,0,0,0,137,0,0,255,255,255,255,255,126,11,255,0,255,0,0,0,255,255
