0,3,1,9,56,12,53,3,1,14
4,1,96,66,6,2,6,3,44,1
1,77,2,25,69,9,2,2,4,96
39,43,27,63,66,75,36,9,4,22
69,59,53,74,203,103,42,106,102,80
42,65,93,119,229,250,62,87,71,30
1,6,34,99,145,113,122,95,5,96
1,2,86,47,166,122,27,59,58,1
1,1,56,99,123,91,109,2,1,1
18,1,1,19,28,52,19,1,1,5
