0,0,0,91,178,99,73,47,0,0
0,6,2,178,202,185,141,12,76,0
0,19,196,70,189,46,0,17,25,0
71,199,121,32,53,132,31,0,26,165
44,205,190,238,89,54,107,9,5,28
32,193,189,128,7,28,5,155,70,146
127,185,4,18,95,56,236,19,146,202
182,113,254,249,254,254,252,246,187,0
0,0,254,245,238,248,87,10,233,0
0,37,71,57,51,103,89,63,0,0
