0,32,5,0,1,0,0,0,22,4,40,41,27,0,36,0,55,21,0,0,38,0,0,0,51
12,146,0,73,46,18,158,75,121,74,215,217,235,240,186,86,98,48,84,62,13,79,0,0,17
0,13,0,13,1,0,56,30,38,183,179,130,144,213,140,201,96,6,33,48,30,17,0,58,0
28,0,0,15,68,0,0,219,137,143,255,120,148,255,147,169,108,99,12,0,191,31,0,63,16
19,62,0,162,0,0,240,235,99,122,173,245,205,232,90,22,106,39,0,14,180,60,175,0,33
1,89,14,0,94,251,191,241,188,216,199,129,143,255,0,0,58,2,84,0,35,0,125,22,0
5,51,25,0,201,217,102,89,165,169,255,159,201,74,103,8,0,132,0,0,0,81,87,52,0
0,51,86,145,244,136,203,122,65,174,148,152,84,0,49,89,73,88,0,29,55,40,84,149,16
12,68,115,183,232,136,148,215,116,214,42,96,127,96,51,23,62,0,31,0,0,31,18,201,0
4,191,175,109,241,154,35,187,61,118,158,15,180,241,211,37,0,0,21,50,76,93,0,192,74
0,159,165,156,210,234,44,0,88,155,85,190,0,106,81,122,55,40,62,0,9,24,231,83,0
10,18,255,125,251,248,129,129,223,208,120,120,0,99,66,148,92,179,0,0,94,98,174,81,22
0,174,195,226,166,140,74,204,125,120,56,143,32,63,0,72,41,88,100,0,29,79,201,43,71
99,159,222,159,97,203,183,134,181,99,124,0,61,146,62,0,36,61,214,58,0,98,220,142,8
13,133,224,245,148,234,186,134,125,203,192,0,152,120,81,53,0,0,93,167,8,155,191,250,0
109,128,192,216,94,46,83,20,59,197,215,0,213,188,51,75,121,66,38,0,68,92,82,183,58
21,211,145,255,25,0,18,0,78,45,111,29,204,31,0,150,255,255,0,59,160,157,186,242,0
40,136,219,205,0,98,255,224,111,163,102,123,255,131,173,197,255,255,192,15,211,201,176,255,25
3,163,140,188,0,229,255,220,255,237,175,241,255,255,128,214,162,188,255,31,126,205,103,125,24
33,50,0,187,35,255,255,242,135,251,38,255,255,164,209,0,255,255,209,80,148,191,17,5,0
0,126,69,0,92,255,197,240,255,201,220,255,189,125,200,0,0,255,196,98,60,236,0,129,0
28,7,0,54,0,255,244,196,181,123,0,189,70,121,168,149,186,36,18,79,97,255,0,20,0
0,11,108,66,101,0,134,120,204,208,154,255,181,219,82,105,80,0,23,115,170,16,0,2,21
0,46,0,33,247,92,89,15,176,63,87,68,146,142,39,105,27,43,49,141,0,39,9,56,0
31,36,0,55,0,154,217,32,69,54,88,13,181,155,15,96,110,63,47,36,0,85,0,0,59
