0,190,74,167,255,15,0,0,161,0
50,135,182,159,141,55,0,32,255,0
0,246,255,225,255,8,0,120,158,151
0,187,187,111,255,0,88,154,126,76
7,145,122,212,255,0,0,0,0,0
36,209,87,15,104,0,0,11,0,255
0,2,86,255,255,39,144,0,97,255
15,143,157,255,255,0,104,0,0,255
13,180,191,208,71,0,0,0,134,255
38,255,255,187,0,0,0,0,169,220
