20,20,49,0,140,80,0,39,44,14
59,36,38,0,145,69,12,54,24,0
0,21,59,57,122,59,68,35,0,0
53,36,3,76,169,101,32,0,56,48
45,51,86,93,255,209,101,87,58,53
28,38,76,58,255,190,55,66,28,20
56,40,0,60,137,114,74,0,28,53
0,0,44,54,103,78,59,56,26,0
11,26,54,0,114,99,7,35,34,60
12,39,31,0,100,103,0,48,18,17
