0,40,0,0,0,0,0,0,9,62,7,16,82,0,28,4,0,66,0,0,3,0,0,17,7
24,131,10,37,26,29,139,94,80,72,151,249,219,184,178,98,42,0,84,68,10,20,33,0,14
0,37,0,0,13,0,69,44,0,230,161,187,140,229,171,184,173,33,36,91,105,52,0,32,32
0,35,0,54,50,5,9,163,178,145,240,188,104,255,136,189,111,104,54,1,149,0,18,0,0
14,26,0,71,0,35,146,255,168,135,180,248,120,255,77,58,58,38,0,0,146,21,111,24,15
26,91,43,6,43,176,165,196,160,199,165,255,145,222,0,0,16,46,58,0,20,44,138,33,0
0,7,56,14,161,222,145,123,172,142,255,165,166,46,103,56,7,86,0,0,61,50,95,53,0
5,68,136,148,168,230,145,168,99,133,196,172,92,0,131,45,102,41,60,18,27,30,80,151,20
5,115,110,211,194,171,153,205,80,173,46,77,95,102,21,20,64,0,0,0,0,51,32,217,0
0,133,150,183,204,174,60,151,12,109,153,43,114,250,148,24,0,0,0,6,39,45,0,166,31
5,109,125,198,163,222,108,15,114,151,134,44,3,78,129,117,32,47,69,0,6,67,125,101,0
0,66,221,218,211,199,180,78,189,168,117,94,43,70,16,160,130,116,20,0,84,130,162,116,50
0,136,252,227,139,101,127,163,122,132,65,153,20,161,19,53,7,137,106,0,0,118,201,85,67
32,173,158,151,118,201,180,184,83,155,146,41,46,94,2,0,40,57,176,28,0,71,188,161,34
39,141,229,211,189,207,119,110,154,190,157,16,139,202,92,38,0,1,126,179,66,164,137,214,0
168,134,202,240,131,56,87,63,0,188,131,13,169,183,49,87,97,85,15,25,54,94,145,216,44
12,153,145,199,52,1,67,25,61,97,89,99,221,10,0,109,255,200,0,59,153,98,187,221,19
34,209,183,170,11,33,250,217,188,240,63,200,255,142,134,209,216,188,158,0,222,122,203,255,0
0,170,133,193,34,247,255,174,255,184,87,255,197,255,187,228,219,229,240,90,142,202,121,78,28
25,66,61,72,71,244,255,170,225,208,107,255,255,143,180,42,222,239,188,108,135,116,66,64,0
0,95,39,38,121,255,237,246,255,145,143,254,227,170,164,0,14,255,179,123,104,255,47,27,0
17,14,28,1,92,255,205,226,249,98,77,193,20,161,136,176,127,0,21,58,104,174,0,41,0
0,36,24,108,100,23,144,121,152,193,138,255,186,196,137,150,63,0,65,90,149,0,0,0,20
16,38,0,63,233,107,96,49,141,71,71,75,165,113,82,103,27,26,49,94,48,0,38,33,0
0,21,0,0,32,182,138,86,20,69,98,24,151,119,72,110,85,76,83,10,0,0,68,14,23
