21,0,26,30,27,90,66,0,54,0
24,73,135,216,255,167,126,181,178,15
0,12,255,217,255,175,0,0,13,51
55,153,98,0,0,0,53,0,51,77
0,223,223,177,224,0,78,0,190,12
47,255,145,153,136,91,0,255,0,0
101,208,26,182,207,21,202,91,255,51
62,155,184,207,196,127,255,235,255,96
0,129,244,188,153,189,88,94,150,0
0,121,45,61,146,112,58,29,2,0
