0,119,0,0,0,10,6,16,56,0,0,119,69,0,0,117,103,13,1,0,5,0,11,0,20
62,65,0,28,39,0,14,107,90,104,101,191,127,255,37,0,191,106,17,124,86,0,214,48,0
77,3,0,37,29,117,75,109,0,99,255,142,206,166,118,255,0,120,57,112,19,0,84,0,9
0,42,0,82,0,116,0,205,164,255,227,164,214,210,174,108,91,0,54,12,156,0,70,59,88
0,22,0,107,0,0,30,228,106,252,161,168,255,255,104,95,83,103,120,56,252,127,101,3,10
0,29,0,63,54,192,255,23,63,55,63,34,30,14,0,0,200,124,93,0,64,24,27,0,0
22,0,0,0,149,221,255,255,0,229,64,99,215,99,26,0,22,0,0,0,0,0,169,11,0
0,77,221,255,161,121,144,241,117,255,255,229,255,195,255,255,179,96,0,28,134,0,180,133,0
0,71,120,255,255,228,255,255,51,185,194,33,161,78,0,0,85,13,146,41,203,16,18,69,5
75,211,76,255,255,106,176,99,19,119,54,34,255,255,230,95,68,6,4,0,26,0,0,82,67
72,180,248,245,186,200,255,87,254,214,191,255,74,255,170,255,0,100,8,0,0,0,251,74,53
0,12,202,255,115,175,33,67,255,255,66,0,219,143,0,171,129,35,0,0,121,16,250,17,0
0,48,53,90,131,106,25,143,0,89,73,255,0,0,0,0,0,197,255,161,80,93,255,227,58
0,206,208,169,139,255,39,81,0,158,0,0,0,0,0,179,241,0,40,0,0,86,255,188,65
80,206,117,198,0,241,0,238,0,255,0,0,46,240,0,0,0,0,202,102,0,10,101,82,89
18,107,22,107,44,0,0,0,0,174,176,166,231,0,0,47,0,0,0,1,53,162,156,61,0
0,153,53,133,14,2,28,34,56,255,200,184,255,145,0,195,255,255,64,48,91,213,255,209,93
79,221,224,255,167,176,255,101,255,182,94,255,193,255,45,255,255,255,171,194,245,214,231,240,2
59,90,145,196,0,147,255,255,255,255,255,255,231,255,75,255,255,255,230,125,172,171,101,79,60
46,73,39,138,208,255,255,217,254,255,255,255,255,255,53,101,202,195,255,49,194,187,28,74,0
0,140,141,26,168,255,255,255,216,255,182,255,255,255,0,58,65,211,233,0,165,110,39,0,0
14,113,32,64,14,119,216,0,30,103,0,71,0,77,0,84,84,123,32,0,161,150,39,0,0
90,0,47,163,11,61,82,246,88,255,255,253,255,255,60,126,81,17,1,142,247,0,13,79,61
22,23,0,83,148,255,93,32,0,140,44,0,242,132,37,26,81,35,0,33,47,0,125,8,32
0,84,0,113,145,75,112,255,0,0,103,84,118,255,0,209,0,103,156,0,19,186,0,0,11
