0,20,7,0,15,35,0,0,0,0,0,27,0,61,18,0,0,20,0,0,0,16,35,0,6,37,56,33,0,8,44,0,3,0,47,54,0,0,12,0,0,6,15,0,0,11,0,5,31,0
0,51,35,0,0,48,76,0,0,0,19,94,39,75,72,0,2,82,95,105,92,99,236,170,211,131,0,56,156,88,120,74,90,183,119,74,29,0,28,27,83,43,0,19,0,75,0,2,0,112
11,24,0,0,2,51,0,0,0,6,0,0,0,0,45,26,113,32,106,90,0,177,77,151,218,113,139,138,61,0,0,37,43,41,101,68,47,16,20,2,23,8,0,0,0,18,0,8,42,0
0,0,9,0,111,27,37,0,0,0,17,80,0,77,48,78,57,62,27,31,118,255,158,131,223,243,242,241,255,146,39,0,28,149,85,76,0,10,0,39,39,17,0,14,0,54,47,0,66,0
21,0,20,68,0,47,79,0,0,15,36,143,97,99,164,26,32,14,88,255,213,228,163,175,103,211,168,250,166,51,136,150,82,18,0,119,108,117,76,0,85,33,0,4,0,57,0,12,0,0
0,38,91,21,57,71,17,14,0,76,112,82,31,6,0,13,12,49,216,255,242,235,192,101,214,157,240,252,255,235,218,172,181,240,67,27,30,137,149,88,77,95,9,0,0,9,0,0,0,0
7,19,0,0,63,0,57,0,0,42,54,38,0,43,34,201,101,205,255,208,227,214,78,138,196,167,201,255,142,129,141,133,110,219,166,18,0,20,64,59,213,115,29,0,0,21,35,0,0,48
0,27,0,3,21,0,0,55,36,96,23,71,0,13,127,205,214,177,206,153,146,108,239,175,208,164,224,176,210,137,113,234,82,70,0,36,0,65,0,9,154,153,48,91,0,7,33,0,66,10
0,0,0,24,0,0,0,25,63,0,0,0,44,232,159,171,244,135,223,89,182,192,187,255,206,163,150,75,110,161,9,18,37,40,35,5,32,3,0,12,107,198,92,28,31,0,0,0,51,0
0,0,81,0,50,78,75,20,0,0,0,113,192,158,234,216,169,173,255,255,255,247,166,190,168,209,153,135,151,17,87,85,13,131,160,10,70,0,0,13,35,43,106,148,175,16,0,65,24,0
7,0,0,0,87,109,0,0,59,0,71,197,255,255,192,146,142,79,103,199,175,176,232,255,172,212,197,151,58,68,67,0,0,37,137,0,77,3,2,32,32,0,42,186,82,156,0,51,0,0
0,74,12,6,81,63,0,61,28,121,184,148,226,116,254,93,143,120,225,213,255,175,188,191,178,238,223,94,98,0,10,0,15,72,122,0,0,0,0,0,9,45,0,143,117,199,0,4,0,0
14,85,9,0,77,94,0,0,197,245,193,142,247,163,192,154,90,88,127,224,224,239,144,207,170,179,54,0,230,9,0,0,0,0,167,19,0,0,148,150,211,75,6,0,111,131,45,0,0,33
0,47,0,39,145,154,0,13,255,221,168,60,255,225,200,211,28,14,178,215,207,224,193,152,92,196,100,0,71,133,0,0,0,122,127,41,6,11,24,124,90,35,0,0,90,171,111,0,16,0
0,34,0,58,110,123,91,113,204,236,182,166,255,206,225,179,206,0,171,194,125,158,205,229,96,94,51,28,58,105,125,6,104,110,94,65,2,0,0,0,42,0,0,3,0,255,110,54,70,2
11,14,0,67,166,121,170,120,197,189,191,162,133,160,231,255,210,0,114,160,190,162,186,104,69,67,12,0,0,0,23,0,137,113,8,0,78,63,0,7,72,0,0,0,0,255,201,97,0,0
0,0,83,149,128,159,79,104,223,199,151,0,169,154,156,204,228,0,68,241,92,231,153,54,0,167,31,27,13,21,53,41,125,56,0,11,114,5,9,29,56,70,103,0,0,146,151,83,0,0
17,0,37,103,91,238,79,77,239,255,141,48,65,156,255,255,231,44,30,204,126,104,0,38,138,193,255,65,57,79,38,48,89,18,65,0,53,0,55,16,91,0,42,24,55,48,144,153,82,0
65,47,56,107,56,221,178,70,152,248,115,155,37,55,129,216,68,189,69,55,57,92,90,248,115,237,226,201,143,76,38,0,69,37,42,0,0,0,5,79,61,19,0,0,0,34,82,255,68,0
7,62,142,134,59,204,180,163,194,216,164,127,41,33,50,0,14,227,31,114,180,32,0,0,166,248,17,228,255,224,45,0,0,7,0,0,42,0,0,10,14,0,17,1,28,196,0,230,0,9
0,154,148,0,129,189,166,149,169,255,215,171,0,21,48,0,0,64,0,28,118,154,43,23,93,41,106,6,141,185,104,10,0,0,0,0,57,39,27,0,0,0,8,0,118,166,84,98,73,0
0,142,118,5,255,239,126,149,255,209,182,255,154,248,44,0,172,255,139,223,194,18,202,207,143,62,68,1,213,188,149,46,172,108,85,0,0,134,0,36,60,44,0,0,255,204,136,0,74,0
0,151,22,35,255,189,182,105,233,230,215,232,255,221,224,3,226,255,222,98,68,87,0,131,102,37,0,67,49,117,144,95,143,202,110,0,0,42,151,85,0,88,0,0,203,255,59,8,23,13
28,134,0,99,229,210,255,188,255,138,181,174,219,77,129,148,180,207,193,140,150,89,0,0,197,74,36,2,20,56,78,141,100,130,107,111,60,0,0,0,0,47,28,31,154,238,168,55,85,17
107,138,0,164,255,186,209,123,255,147,183,217,153,153,189,84,146,72,159,87,116,126,82,74,154,87,0,0,75,0,0,151,165,91,128,209,113,13,17,0,32,13,76,76,224,143,181,53,93,127
86,42,0,225,255,119,174,201,255,170,177,212,113,178,190,206,238,75,48,70,77,176,122,46,47,162,113,18,43,0,100,0,192,65,126,205,99,158,40,29,45,48,0,221,190,199,202,35,0,9
33,8,0,255,255,157,193,155,171,148,146,207,113,88,191,255,217,141,86,215,255,0,22,25,52,0,189,0,24,80,30,0,0,77,0,118,204,243,85,5,0,0,0,110,171,192,159,72,116,0
0,0,0,210,181,169,182,50,171,184,255,254,201,255,167,157,155,129,142,142,255,110,0,62,33,17,214,0,49,57,0,0,0,153,0,0,196,214,132,9,28,0,0,153,191,240,99,113,110,32
0,61,0,255,77,191,189,181,164,128,205,154,205,182,177,61,94,159,150,126,220,159,21,46,30,176,211,0,0,128,29,70,0,61,20,0,89,144,14,84,0,11,47,139,203,186,122,137,96,63
35,246,0,255,119,190,254,155,191,162,206,136,94,138,195,89,37,129,232,119,188,149,58,96,225,194,146,0,70,103,111,0,30,0,86,0,137,107,153,255,76,0,87,174,130,217,116,193,73,110
70,255,62,255,191,203,211,174,132,49,99,38,122,108,153,46,0,124,237,248,224,199,177,62,190,255,255,17,195,0,33,0,77,18,52,0,73,17,83,130,193,0,125,199,107,177,167,133,60,74
29,255,108,255,211,225,203,255,37,132,25,33,76,0,30,0,2,162,52,120,43,61,185,9,222,255,255,98,40,0,0,132,82,240,109,2,0,11,0,104,227,0,163,167,150,255,185,215,61,34
29,210,0,255,74,255,174,196,66,42,21,0,57,0,23,0,0,13,0,17,40,0,103,0,203,128,255,60,124,49,142,196,255,237,244,230,0,31,0,37,239,119,221,165,215,236,149,153,154,23
0,177,15,255,119,255,155,86,114,96,2,0,83,180,113,22,15,16,105,26,21,67,29,189,228,111,107,0,0,42,138,205,255,255,248,187,84,3,91,0,113,14,138,165,142,250,172,255,186,0
32,78,26,232,121,255,188,99,151,88,0,119,255,229,255,0,121,255,255,239,21,126,255,253,154,176,255,0,53,0,202,237,255,210,237,234,118,8,42,90,66,156,239,203,136,191,99,255,90,0
41,123,113,255,64,255,90,24,10,0,92,255,255,255,213,102,255,255,255,241,36,177,255,219,214,255,255,250,1,0,189,187,175,231,255,255,171,0,116,0,134,147,211,183,176,255,109,211,0,25
0,78,148,159,128,228,130,54,23,22,255,232,255,143,235,202,255,255,217,106,84,255,217,255,180,255,216,242,236,0,222,255,220,255,255,255,197,160,122,48,143,135,169,94,156,208,64,40,0,12
18,48,192,107,16,244,125,128,27,65,227,210,237,217,229,221,253,241,255,105,79,255,202,255,195,255,255,251,137,71,98,221,255,255,255,190,150,230,109,36,193,169,189,248,189,151,13,0,0,19
7,23,163,116,0,166,136,85,0,104,255,236,255,206,224,235,206,255,236,195,75,217,228,247,234,248,254,250,255,0,0,153,255,213,253,255,209,199,121,50,164,196,212,248,92,117,12,8,0,3
4,70,133,73,4,78,132,29,45,126,255,255,255,255,139,175,255,234,255,235,177,255,255,244,184,255,255,255,255,4,53,111,255,255,217,255,211,255,110,124,255,233,217,206,63,100,58,0,37,0
0,0,75,152,0,0,60,3,0,255,255,255,218,156,166,255,255,255,185,46,16,108,156,212,255,165,233,248,10,34,40,12,33,255,255,255,255,255,82,55,185,178,230,210,109,77,12,89,0,0
