0,120,0,0,0,0,3,6,32,0,0,104,31,7,0,91,113,0,43,0,0,0,84,0,25
22,94,0,40,50,13,60,115,109,73,142,212,157,255,77,43,197,108,39,23,111,0,143,79,0
21,28,0,0,32,71,34,90,0,120,249,193,227,163,212,255,51,64,28,135,13,0,34,0,0
7,73,0,34,0,74,0,133,147,255,135,107,142,170,92,83,34,0,0,0,125,25,58,0,47
0,52,0,142,0,0,77,155,122,249,160,139,255,255,125,52,145,61,107,38,212,123,87,0,14
4,9,0,53,96,255,255,139,194,156,150,158,148,132,50,0,225,157,109,6,56,58,33,0,0
17,0,0,1,175,219,255,255,36,255,149,123,255,127,72,0,32,1,0,0,19,0,181,34,0
0,50,169,220,181,141,191,182,80,255,211,82,203,53,133,128,166,84,0,49,138,0,162,75,7
0,61,55,232,255,97,144,165,0,147,180,14,140,117,0,0,33,36,44,0,86,0,0,91,38
69,158,46,162,172,74,63,79,0,93,48,23,255,255,162,26,97,40,13,0,37,9,0,97,68
86,224,255,255,232,238,223,65,164,138,115,131,28,172,204,255,0,138,0,0,0,0,242,104,26
11,42,206,232,148,228,155,111,255,183,40,0,210,182,35,209,66,31,0,0,107,0,212,0,0
6,113,137,137,111,82,37,184,25,255,148,255,0,0,0,0,151,176,255,20,5,78,255,157,50
0,212,233,216,239,255,157,187,9,255,0,30,0,58,0,42,14,0,90,60,9,147,255,165,75
7,140,98,217,87,230,100,255,74,255,42,39,58,228,0,0,0,0,149,79,0,72,141,140,114
80,164,110,203,69,0,0,0,0,167,127,99,168,43,0,129,23,0,81,30,12,151,174,91,35
0,193,51,135,40,0,41,0,0,59,96,63,194,122,0,231,255,255,45,0,11,170,196,167,67
53,169,205,209,127,96,255,56,203,191,130,255,224,255,0,255,255,255,236,195,243,255,255,242,12
46,65,102,105,0,128,255,255,255,255,255,255,255,255,114,255,255,255,255,209,255,197,188,143,32
78,112,64,165,170,255,255,255,254,255,242,255,248,255,91,25,225,168,229,85,242,203,68,102,0
0,153,115,60,131,255,255,255,157,239,204,228,231,255,0,0,0,126,139,0,106,94,67,0,0
0,101,35,53,88,131,197,37,62,69,0,101,0,125,0,163,140,99,55,0,181,178,37,0,0
29,0,31,116,16,57,53,198,142,255,255,238,255,255,33,83,85,34,8,93,235,61,6,23,15
7,14,0,57,131,255,147,47,0,156,52,0,216,124,39,65,65,57,8,11,70,3,13,0,66
0,36,0,52,158,103,86,160,105,0,108,59,112,255,0,117,77,61,104,0,25,95,0,0,0
