0,98,172,109,11,0,0,0,0,33,0,255,24,123,177,59,0,0,0,45,0,0,146,92,0
9,146,69,255,56,0,0,5,43,105,246,255,235,91,175,107,0,63,0,42,167,10,116,106,18
18,63,79,255,0,0,0,10,34,254,235,199,240,254,233,154,30,99,48,145,87,0,0,0,30
0,52,95,108,0,0,0,0,0,255,255,0,153,228,123,59,61,217,0,18,0,32,0,0,0
28,144,203,198,0,0,146,192,175,255,255,224,255,211,103,17,68,174,115,21,120,0,34,0,47
0,15,60,0,0,65,224,83,36,164,67,184,81,220,73,0,125,131,31,97,50,0,0,0,0
69,70,38,119,99,25,255,202,0,255,232,47,0,0,0,0,0,25,0,65,56,0,173,0,19
0,28,174,184,103,0,44,1,94,163,128,18,174,0,44,4,201,143,0,0,0,0,30,0,10
0,70,205,255,218,0,163,0,255,64,50,0,155,133,0,63,50,0,39,43,75,0,127,0,33
9,159,204,207,134,0,0,0,255,107,0,0,255,255,181,16,140,0,69,196,16,0,62,72,0
46,66,255,255,148,13,43,0,255,255,0,0,169,94,0,127,0,14,0,0,68,61,255,255,33
0,7,235,255,136,161,184,51,255,249,59,72,196,160,182,76,37,0,37,0,93,120,255,255,23
59,63,255,255,94,123,0,118,255,255,190,121,53,0,28,0,244,95,255,107,0,233,255,255,72
0,0,255,255,1,114,91,255,189,66,33,53,0,0,0,0,34,6,112,0,0,85,211,56,65
36,0,246,255,73,70,44,255,0,255,124,209,139,255,44,0,0,0,57,0,0,31,165,0,108
38,0,255,255,0,0,68,0,0,255,108,255,130,227,0,174,203,0,140,0,129,255,255,28,13
3,0,255,255,0,0,135,0,0,255,63,13,0,26,0,226,255,255,89,0,60,213,209,255,24
0,31,165,61,0,0,227,38,101,255,113,184,255,255,0,211,255,255,255,216,233,240,229,255,18
21,111,245,58,0,158,255,255,228,255,167,255,255,211,21,237,255,136,255,71,68,221,92,109,0
43,143,232,138,0,255,255,221,208,255,255,255,255,195,0,29,57,172,196,0,228,126,21,0,10
0,111,180,0,0,149,255,222,189,145,140,255,253,255,100,38,0,255,199,0,124,91,0,0,0
27,255,173,7,0,12,189,255,164,177,88,30,57,252,87,255,255,215,255,9,207,166,112,63,13
0,255,255,0,0,0,0,255,127,244,222,255,156,213,14,164,94,0,105,0,138,93,137,0,0
103,159,212,9,0,10,42,116,148,45,140,105,255,0,56,149,0,110,0,32,50,20,108,0,18
0,132,157,0,28,0,215,170,0,68,67,170,97,255,0,132,0,89,78,0,113,36,0,84,34
