0,120,0,0,0,0,3,5,30,0,0,104,30,8,2,90,114,0,45,0,0,0,88,0,26
20,95,0,40,50,14,62,115,109,72,144,213,158,255,78,45,197,108,40,19,112,0,140,81,0
19,29,0,0,32,69,32,89,0,121,248,195,228,163,216,255,55,62,27,136,13,0,33,0,0
8,75,0,32,0,72,0,130,146,255,131,104,140,168,88,82,32,0,0,0,124,27,58,0,45
0,53,0,144,0,0,79,152,123,249,160,138,255,255,126,50,148,60,107,38,210,123,86,0,14
5,8,0,53,98,255,255,144,200,161,154,164,153,137,52,0,227,158,109,7,56,60,33,0,0
17,0,0,1,176,219,255,255,38,255,153,124,255,128,75,0,33,5,0,0,23,0,182,34,0
0,49,166,215,182,142,193,180,78,255,205,76,198,47,126,119,165,84,0,50,138,0,162,73,8
0,61,52,230,255,91,136,159,0,145,179,13,139,118,0,0,30,37,39,0,82,0,0,92,40
69,156,45,157,167,72,58,78,0,92,48,23,255,254,159,23,98,41,13,3,38,10,0,97,67
86,226,255,255,234,239,221,64,160,135,112,124,26,166,205,255,0,139,0,0,0,0,242,106,24
12,43,206,230,149,230,161,113,255,179,39,0,210,184,36,210,63,30,0,0,107,0,211,0,0
9,116,140,140,110,81,38,185,30,255,152,255,0,0,0,0,159,175,255,14,1,77,255,155,49
0,213,233,218,243,255,162,192,11,255,0,36,0,62,0,36,4,0,92,63,11,150,255,163,75
4,137,96,218,92,229,105,255,78,255,47,47,59,227,0,0,0,0,146,78,0,74,143,142,115
83,166,114,207,70,0,0,0,0,167,125,96,165,46,0,132,26,0,85,32,11,150,175,92,37
0,194,51,135,41,0,42,0,0,50,91,58,191,121,0,233,255,255,44,0,7,168,192,166,66
52,167,204,207,126,92,255,55,198,192,131,255,226,255,0,255,255,255,238,195,243,255,255,242,13
45,64,100,101,0,127,255,255,255,255,255,255,255,255,116,255,255,255,255,212,255,198,192,146,31
80,114,65,166,169,255,255,255,254,255,241,255,247,255,93,22,226,167,227,87,245,203,70,103,0
0,153,114,62,129,255,255,255,155,238,205,225,228,255,0,0,0,122,135,0,104,93,68,0,0
0,100,34,53,91,132,196,40,64,68,0,102,0,127,0,167,142,98,56,0,182,179,36,0,0
27,0,30,114,16,57,52,196,145,255,255,238,255,255,31,81,85,35,8,91,234,64,6,20,13
7,13,0,56,130,255,149,48,0,156,53,0,214,123,39,67,65,58,10,10,71,5,8,0,68
0,34,0,50,159,105,85,156,110,0,109,58,112,255,0,113,81,60,102,0,25,91,2,0,0
