76,0,245,0,0,0,255,255,255,0
143,0,255,0,255,14,255,0,139,120
0,0,0,255,255,164,136,255,0,0
93,255,0,176,0,38,66,255,0,20
189,0,159,251,255,64,0,255,0,0
223,255,0,255,0,155,0,0,255,255
226,255,0,0,255,255,0,1,0,255
0,24,46,0,0,255,95,255,212,124
62,8,255,0,255,0,144,0,0,0
255,0,0,139,255,0,0,0,134,0
