5,37,0,11,0,0,4,0,2,4,0,11,93,0,6,24,37,17,0,0,0,0,13,2,6
58,0,43,1,85,0,30,180,135,37,203,233,242,222,153,142,70,94,93,28,56,39,8,67,0
0,4,4,0,0,63,5,25,16,165,173,123,147,167,142,191,101,23,2,53,24,0,0,29,0
0,78,0,0,25,106,0,226,192,191,157,193,253,165,180,220,185,21,15,70,148,48,0,49,15
11,39,0,19,42,0,112,202,173,177,183,218,255,210,92,7,87,26,4,0,60,135,42,0,0
19,38,0,83,45,237,184,213,189,203,213,160,240,117,16,0,46,39,14,26,0,4,130,23,0
0,2,36,38,211,206,150,204,66,129,197,109,231,90,85,27,49,126,36,96,68,0,166,6,44
0,99,59,82,183,139,104,214,156,227,181,152,113,0,63,61,93,10,0,0,41,0,144,125,0
0,83,94,224,230,144,152,216,158,58,169,67,130,115,0,50,44,17,0,0,27,0,14,196,0
12,151,84,221,160,135,0,44,61,55,107,78,185,255,192,8,62,0,14,13,20,0,46,176,0
12,79,176,230,237,199,146,13,187,140,46,114,50,54,195,114,14,44,0,58,39,47,205,91,14
20,67,223,201,237,203,143,86,197,204,121,137,10,0,43,169,121,105,8,0,0,30,217,128,13
71,150,239,199,180,146,162,167,150,115,77,146,127,0,0,108,39,216,109,11,0,54,219,182,44
0,123,221,183,188,207,215,136,129,166,82,6,7,147,9,0,0,16,171,82,26,102,167,178,0
49,215,183,195,228,141,249,109,150,244,255,16,177,68,26,121,0,23,56,168,0,109,162,149,35
61,127,219,177,118,0,35,0,30,164,130,90,243,165,21,36,91,44,43,77,46,168,201,245,48
61,217,205,236,0,0,7,20,27,5,138,60,202,115,23,169,229,209,0,16,17,190,121,255,24
37,165,166,159,0,180,247,205,206,244,129,255,255,162,41,244,255,246,188,0,108,177,157,209,0
0,179,172,187,0,255,207,255,255,153,145,247,255,230,98,200,255,183,255,8,211,164,169,131,0
0,119,44,169,45,255,247,190,219,169,190,245,255,255,115,42,255,218,255,32,171,217,98,8,3
0,64,0,13,89,255,165,199,255,167,119,255,152,234,57,0,108,252,255,16,190,242,47,74,0
14,41,11,93,51,255,255,255,249,21,121,188,3,210,163,173,162,16,0,0,107,158,0,17,0
0,55,48,89,0,56,139,145,79,255,203,255,185,255,106,33,36,153,12,31,213,62,0,21,39
0,57,57,89,103,137,42,53,149,0,69,71,229,127,41,104,26,74,0,114,41,0,0,21,0
64,5,0,0,0,156,127,59,42,62,115,13,175,134,97,37,76,134,42,18,0,0,66,20,64
