0,167,0,0,3,28,29,0,32,0,0,50,123,6,0,0,0,193,0,0,141,0,144,0,1,132,0,86,0,76,0,116,0,0,81,0,2,0,0,101,0,0,143,0,98,5,0,94,0,61
105,0,0,46,10,0,0,0,47,13,107,0,66,0,3,16,82,0,164,52,65,213,255,226,173,71,75,111,69,127,122,139,170,66,105,44,209,83,0,74,0,94,0,159,0,0,16,0,155,0
0,0,82,0,79,0,7,38,0,23,64,0,0,32,0,0,255,0,30,0,99,210,0,122,152,188,115,21,0,0,46,0,90,0,33,44,48,0,22,0,22,61,0,0,0,3,0,0,0,0
2,91,64,0,65,0,62,7,6,0,51,9,0,142,125,99,77,140,0,31,106,255,186,194,191,255,255,225,136,255,178,93,2,255,0,58,75,0,0,88,129,52,0,111,6,160,40,0,0,0
0,0,57,72,0,2,193,0,0,156,0,0,73,162,122,36,41,0,253,0,241,255,219,117,154,113,245,186,205,0,255,35,125,35,0,169,143,90,15,0,84,0,68,82,9,0,20,0,58,207
76,0,17,0,0,0,0,61,0,87,34,94,79,134,0,0,9,99,229,215,213,152,54,158,158,149,195,240,230,187,252,141,212,255,52,72,2,20,77,180,117,0,0,48,0,0,0,30,38,37
45,38,0,143,110,0,0,0,0,5,51,156,20,0,68,213,101,86,255,139,231,255,78,255,129,128,220,231,155,126,235,175,206,133,203,43,27,9,0,59,255,54,93,56,0,118,0,0,65,11
0,4,7,0,114,130,0,47,29,98,192,1,0,100,190,255,116,196,188,211,211,219,188,249,255,217,145,252,232,95,176,233,98,53,85,32,0,96,0,117,104,159,50,255,50,0,43,7,0,0
0,0,0,72,37,31,0,195,119,14,10,120,0,164,148,255,192,44,140,223,255,255,221,255,255,255,65,255,233,0,22,45,230,223,112,9,178,0,0,50,202,0,255,107,49,0,28,0,0,5
26,12,0,31,45,0,66,34,66,6,0,0,221,156,154,117,119,69,170,246,96,183,94,96,252,121,78,140,190,0,40,8,0,255,55,0,74,0,0,36,0,0,148,147,0,0,26,41,152,0
0,5,38,0,1,53,0,0,65,0,96,255,73,255,104,183,192,70,73,186,239,85,207,255,255,193,130,219,0,0,0,0,51,56,144,0,81,68,0,137,79,0,163,168,160,159,54,44,0,130
94,23,108,0,5,124,0,158,88,230,255,255,241,255,120,155,121,55,143,201,138,244,108,7,204,103,205,0,74,79,0,0,0,92,127,0,34,64,12,114,42,0,0,87,133,52,43,0,0,30
0,77,5,138,51,211,0,0,45,201,31,130,196,109,231,126,132,96,255,195,241,177,216,236,176,235,68,73,131,0,163,0,93,46,200,45,0,0,0,157,13,50,137,0,0,196,9,10,0,97
13,0,78,0,4,255,0,0,224,255,214,201,221,255,131,172,0,61,130,255,164,255,146,172,227,255,118,74,62,183,0,0,0,155,0,0,22,0,0,156,114,3,0,33,146,135,0,0,0,0
0,0,0,0,0,208,2,156,255,73,227,77,150,156,125,210,121,0,150,87,142,255,163,129,110,142,0,33,0,145,25,0,124,233,45,118,0,42,0,0,40,0,216,0,23,240,243,0,65,6
110,71,46,205,128,76,132,193,143,226,117,255,221,255,232,196,148,147,137,158,196,194,94,114,164,39,0,58,0,38,167,0,219,72,0,15,0,51,0,0,85,31,4,36,0,131,246,131,0,13
0,175,21,149,107,176,201,175,240,197,255,168,255,255,149,101,67,69,48,212,11,255,0,117,78,146,0,73,84,40,0,95,0,147,51,68,13,0,63,198,121,87,46,61,132,83,161,143,0,97
29,41,0,79,0,200,217,255,87,255,222,0,140,255,255,255,117,96,0,171,231,255,0,51,64,182,128,138,1,0,0,0,0,35,144,13,0,111,0,0,30,0,0,15,0,0,190,92,116,0
0,65,180,173,0,255,178,228,22,255,144,201,0,38,95,34,5,234,0,0,0,0,43,246,200,211,232,255,255,255,117,41,91,0,0,0,31,0,0,17,218,0,22,0,41,0,70,233,23,87
