0,0,16,0,0,11,8,18,10,0,0,1,12,0,25,15,0,10
20,0,34,15,4,42,43,29,52,12,28,41,68,71,41,20,0,0
4,11,2,23,51,40,28,30,1,19,0,0,59,6,0,23,23,22
0,0,55,99,3,37,75,28,0,83,35,0,10,27,0,56,66,6
0,45,70,44,4,38,8,27,88,44,20,0,48,15,37,33,43,112
52,12,48,95,41,11,0,12,84,57,32,0,40,24,12,2,32,35
0,79,49,68,35,39,77,69,67,105,0,28,20,0,22,0,0,53
39,37,18,30,49,56,113,76,111,155,57,132,28,55,70,45,76,68
37,68,39,87,72,60,64,141,192,211,54,66,12,89,112,107,10,80
33,55,33,127,86,54,145,248,164,230,147,34,32,32,74,122,0,59
35,53,0,94,82,68,114,69,174,186,196,93,60,81,58,29,14,98
22,26,0,0,57,91,139,149,126,70,124,134,100,115,103,5,24,48
23,0,55,31,68,29,52,245,208,201,143,76,60,43,49,0,41,14
18,0,12,35,74,100,31,132,228,235,115,6,73,27,5,67,38,4
7,0,29,16,112,72,108,71,154,82,54,122,108,46,0,0,17,0
0,0,39,0,35,35,97,84,111,75,106,106,63,11,13,5,26,22
32,13,3,0,0,45,77,89,73,22,93,90,48,5,0,6,0,32
49,9,11,0,1,0,37,31,0,30,58,0,0,23,0,9,37,0
