13,37,0,20,33,0,45,45,27,0,66,49,16,28,0,36,17,0
0,16,30,18,20,0,69,37,26,46,0,58,18,43,22,7,1,10
16,2,19,21,27,29,42,17,52,84,14,3,47,4,11,9,14,24
22,20,8,23,20,34,9,41,80,74,11,17,32,23,13,23,4,0
34,29,25,14,29,29,32,43,75,50,42,47,21,13,27,0,22,3
29,26,37,35,24,34,43,67,66,54,67,41,17,20,10,20,31,24
14,18,24,45,48,41,43,52,122,89,57,39,23,27,25,8,16,25
25,31,27,36,50,53,76,81,156,131,62,41,36,39,45,52,7,40
23,29,36,28,37,62,77,135,255,255,126,87,73,50,29,39,43,13
0,33,41,27,44,63,79,114,255,255,123,68,59,31,28,34,24,16
53,12,42,49,37,42,42,56,169,124,84,78,53,53,32,28,33,22
28,19,8,21,33,23,35,64,109,97,54,44,43,48,46,23,18,16
20,32,21,10,20,16,40,54,85,51,68,44,34,25,36,37,26,29
3,22,0,27,12,22,43,54,56,63,42,31,29,29,14,26,29,32
6,0,26,10,23,31,28,12,83,63,41,11,34,20,24,8,20,23
21,18,3,12,6,47,0,23,97,30,21,46,28,28,21,19,2,16
13,0,13,26,36,19,53,0,80,10,40,68,0,20,19,29,16,0
0,26,30,0,34,20,49,36,14,9,47,40,0,32,19,0,36,14
