0,16,0,5,16,0,46,0,2,0,0,18,11,0,0,31,6,0,0,0,2,1,0,31,0,21,13,15,7,6
0,29,3,0,34,0,33,0,0,14,3,24,49,88,64,13,37,16,43,63,61,0,0,17,0,9,14,6,27,0
6,0,0,14,23,0,19,0,1,47,30,36,0,43,13,0,16,0,0,2,41,103,77,65,8,0,0,21,0,18
17,16,21,20,0,0,11,54,46,5,5,24,0,0,22,0,0,38,0,0,0,3,61,20,68,8,30,27,0,3
28,0,18,0,22,0,123,95,29,12,62,71,0,0,8,18,20,22,0,3,44,76,38,0,0,103,0,0,0,26
9,0,15,15,53,115,146,77,0,83,62,102,11,7,40,65,81,5,0,0,48,132,0,0,0,0,144,70,0,0
0,0,3,23,1,86,101,0,0,45,55,49,1,0,0,89,104,0,0,0,0,37,0,0,0,0,87,108,11,3
14,1,50,75,66,53,6,0,27,58,0,23,0,89,96,74,0,21,14,0,16,38,8,0,0,38,7,56,115,66
0,0,71,112,14,32,83,0,0,5,0,1,0,22,60,75,68,0,0,5,39,0,0,6,26,0,0,59,93,88
11,0,100,32,0,133,107,13,4,26,0,23,40,25,65,60,0,42,16,55,85,36,25,1,0,0,5,30,65,70
55,69,76,24,16,113,65,49,0,53,50,75,117,57,106,89,77,34,0,49,29,0,0,0,58,20,0,0,0,80
30,74,67,22,58,27,34,41,24,102,115,106,89,95,89,99,134,73,57,158,8,25,0,48,17,0,86,79,0,82
17,39,66,0,74,97,73,65,66,32,103,61,56,89,91,121,124,107,56,102,57,11,55,109,90,38,70,62,27,52
57,9,102,0,34,57,64,27,123,59,54,39,17,159,251,183,107,17,33,83,0,31,98,70,114,83,77,3,51,85
39,38,45,0,67,93,48,20,80,53,142,64,235,229,190,255,200,80,7,0,16,0,87,67,130,107,38,46,95,76
52,37,85,0,81,99,99,54,74,4,48,141,220,215,211,186,194,106,67,49,69,12,50,20,69,147,74,6,50,73
45,25,60,0,103,83,120,110,129,97,119,131,165,255,187,184,196,255,122,39,58,66,59,61,38,91,16,8,28,71
70,20,150,59,33,116,71,83,58,120,176,72,103,166,155,249,242,226,119,97,31,44,92,143,98,27,21,25,32,78
66,0,29,9,0,101,84,83,89,109,87,85,42,130,191,149,55,120,155,148,100,58,92,33,30,0,0,0,29,117
0,0,17,98,4,15,24,70,56,132,106,171,170,106,95,71,83,102,172,166,129,106,92,141,99,17,0,46,88,62
13,0,0,51,17,15,55,37,48,66,125,91,204,184,142,152,255,106,118,117,75,70,35,33,0,0,37,56,104,11
0,0,0,0,0,0,2,63,62,28,39,116,237,209,255,255,255,91,8,97,86,74,38,22,34,0,53,89,32,6
4,0,41,11,28,47,43,95,114,58,25,21,100,175,228,195,157,175,13,17,53,121,100,0,3,63,92,22,1,0
48,0,1,0,8,0,24,145,95,89,61,89,0,69,200,91,62,85,90,103,92,80,53,30,33,0,0,14,2,0
30,0,8,0,26,0,89,53,82,103,91,156,93,109,170,15,77,61,87,116,77,66,18,2,0,18,31,8,11,4
0,26,0,2,58,0,9,50,118,85,111,91,36,124,90,84,133,86,95,136,129,83,26,2,0,0,28,0,32,0
0,0,0,0,49,0,7,0,24,113,94,65,81,154,89,72,55,124,98,77,127,55,0,11,0,0,0,0,0,1
34,0,3,31,18,0,41,0,12,29,111,54,99,47,16,46,29,120,96,110,77,0,0,0,15,17,20,0,11,19
0,22,6,23,3,0,15,0,27,21,0,91,3,6,1,54,85,52,9,24,3,13,19,0,0,0,1,28,9,16
0,14,0,35,0,15,14,13,42,0,0,51,25,0,12,0,60,19,1,0,0,24,0,0,32,0,5,3,0,32
