61,51,0,167,255,123,0,55,0,0,232,46,180,0,0,0,42,134,0,0,235,59,255,0,67,192,0,0,117,116,0,0,25,0,12,255,0,0,0,0,0,228,0,0,255,255,193,0,238,0
55,45,0,255,151,255,0,0,28,99,255,0,0,48,0,0,0,0,255,0,0,127,0,255,255,255,0,0,0,255,0,89,0,0,0,166,105,0,0,0,0,64,0,32,255,0,82,0,179,93
65,0,80,0,158,147,158,186,0,163,163,0,15,0,0,0,255,0,154,0,0,0,255,0,62,19,255,0,255,217,0,110,31,0,255,0,0,0,10,156,1,0,22,255,74,136,0,41,51,75
0,0,62,0,0,165,119,188,197,0,238,0,14,255,12,0,147,81,0,0,158,62,0,76,0,50,74,255,0,0,0,212,0,0,29,93,132,225,0,80,0,0,0,183,0,224,0,0,0,234
71,158,0,80,72,0,0,0,156,0,255,0,231,0,0,42,0,219,0,38,1,166,138,0,23,126,255,0,0,105,255,255,255,210,50,0,0,212,247,157,0,194,172,165,0,0,255,0,175,220
0,255,99,124,0,131,192,69,248,124,36,97,189,0,0,255,78,38,78,0,65,0,0,21,106,0,0,107,195,255,0,0,0,0,80,0,182,0,128,0,17,108,130,69,0,41,148,0,223,255
97,176,154,0,255,48,0,157,0,0,0,255,0,0,130,0,0,0,87,35,255,255,255,0,164,157,255,227,0,0,114,255,59,0,147,0,255,0,110,186,190,235,0,0,0,0,0,59,0,0
0,0,255,255,0,255,255,0,255,37,0,251,0,255,0,255,0,139,182,0,45,0,0,146,0,229,128,29,0,0,0,100,138,34,0,36,0,195,0,0,0,14,128,82,255,43,0,172,0,0
108,255,0,255,98,0,52,60,57,0,0,0,0,0,251,51,81,144,0,0,68,0,255,0,0,49,0,0,255,28,111,32,0,89,209,229,0,42,221,199,161,0,227,0,204,0,0,225,145,0
0,110,198,84,0,255,255,0,0,36,255,155,207,0,135,0,205,1,0,255,97,92,0,126,216,255,61,255,163,0,152,6,0,0,0,255,234,32,27,0,255,0,94,0,78,74,109,0,140,0
13,255,229,70,255,143,21,60,77,0,0,0,255,255,0,29,255,0,0,0,0,0,255,0,0,77,255,0,0,255,55,0,255,255,255,0,0,0,255,0,0,215,0,255,68,21,255,0,92,0
8,1,0,117,0,0,0,255,255,255,212,113,66,0,126,152,0,132,0,146,125,111,107,255,76,172,220,177,0,0,0,0,0,0,76,0,18,0,0,0,0,255,0,161,0,0,179,171,0,255
0,0,243,255,121,170,0,0,28,255,255,170,255,0,255,75,146,0,0,255,0,0,9,206,255,0,255,125,124,0,255,16,255,159,0,2,78,255,0,0,0,255,0,177,0,0,0,255,255,174
100,0,5,0,52,255,99,255,0,0,114,0,0,255,1,0,0,0,255,200,0,0,255,255,255,0,255,0,4,185,0,47,50,49,0,238,0,0,255,255,0,33,2,0,0,101,0,182,0,205
0,0,0,0,0,0,0,0,0,238,2,205,0,116,74,0,255,80,0,0,27,0,0,254,87,74,0,252,100,255,0,24,170,203,255,0,255,0,0,52,143,232,203,0,172,224,0,0,34,255
85,78,0,8,0,119,255,71,228,0,255,0,255,255,0,148,0,255,149,67,235,208,0,0,142,255,0,198,158,63,255,255,36,0,0,0,0,134,0,0,34,0,255,58,0,255,0,255,0,0
0,0,0,32,92,135,0,225,255,106,0,115,0,198,0,255,0,255,0,11,0,229,35,99,0,182,224,0,0,232,0,0,0,255,38,255,0,0,0,206,255,0,222,0,106,162,0,183,0,0
100,0,0,0,24,0,220,91,0,255,0,169,0,0,45,0,0,255,31,245,0,255,215,0,0,0,121,255,0,255,81,45,179,231,0,197,0,98,68,0,195,0,0,0,255,0,255,59,0,0
0,0,0,114,255,108,0,0,0,131,255,0,255,248,0,0,255,0,0,255,100,255,102,0,255,255,41,255,0,255,8,0,0,60,255,134,0,81,16,0,54,255,0,98,219,61,9,25,255,27
72,0,135,255,0,0,184,124,56,0,0,177,0,0,112,0,0,219,40,164,255,0,108,49,150,144,255,85,0,0,0,135,255,0,0,230,155,255,11,59,0,0,213,0,255,39,56,0,255,0
0,85,0,226,0,0,105,131,245,79,255,202,174,0,255,216,255,0,0,0,207,120,223,157,255,0,0,0,142,255,7,0,0,255,0,121,0,97,89,97,1,74,165,255,0,0,170,17,6,100
0,0,0,117,117,0,0,255,0,108,0,0,0,0,41,0,63,227,0,0,0,92,64,0,82,144,88,0,182,78,201,81,0,0,41,150,107,0,255,182,139,0,255,0,0,0,0,0,219,255
124,255,46,0,0,250,255,0,0,145,0,212,0,208,8,0,0,0,90,255,255,255,18,255,255,92,255,0,221,0,0,0,172,153,71,0,0,65,235,0,0,65,0,194,229,0,255,0,0,0
