31,0,100,0,0,17,0,0,12,11,0,7,0,15,26,0,18,0
3,139,78,0,0,52,0,0,12,3,8,0,32,73,58,61,65,55
0,110,80,35,79,0,18,23,0,0,40,0,7,21,29,54,83,35
19,95,100,86,56,40,29,0,17,3,0,18,56,54,66,75,105,5
9,71,37,92,68,33,17,36,32,26,17,57,43,31,41,50,12,42
0,0,27,101,68,96,14,16,40,39,68,71,50,37,41,38,35,14
0,2,4,92,95,55,79,61,8,40,69,59,79,49,31,52,16,19
8,0,35,66,94,69,68,61,58,69,34,52,16,71,95,55,4,86
28,23,20,33,61,104,70,38,110,76,32,23,89,67,36,63,35,53
0,63,34,95,26,15,53,146,69,43,101,61,43,16,74,82,65,53
0,28,0,42,11,89,156,56,61,109,47,114,25,106,74,9,6,77
0,10,3,17,106,60,46,66,105,62,143,63,111,35,52,0,0,0
2,0,10,23,58,47,62,125,109,116,101,76,56,51,3,21,23,49
0,44,14,13,86,115,64,114,81,136,48,19,55,79,53,18,49,12
68,0,62,48,92,92,101,75,121,35,30,112,53,37,36,0,86,0
0,73,93,26,132,69,104,56,46,71,49,36,73,24,42,40,0,73
22,55,160,76,27,99,73,17,39,5,48,13,75,46,0,13,39,12
27,5,56,43,0,0,6,0,39,0,48,74,0,64,6,0,0,59
