0,0,16,0,0,11,7,18,10,0,0,1,12,0,25,15,0,10
20,0,34,15,4,42,43,29,52,11,29,41,67,72,41,20,0,0
4,11,2,24,51,40,28,29,1,19,0,0,59,6,0,23,23,22
0,0,55,99,3,37,75,28,0,83,35,0,10,26,0,56,66,6
0,45,70,44,4,39,8,27,88,44,20,0,48,14,37,33,43,113
52,12,48,94,41,11,0,12,84,57,32,0,40,24,12,2,32,35
0,79,50,68,35,38,77,68,68,105,0,28,20,0,22,0,0,53
39,37,19,30,48,56,113,76,111,155,57,133,28,55,70,45,76,68
38,68,40,87,72,60,64,141,192,211,53,65,12,90,112,107,10,80
33,55,33,128,86,55,145,248,164,231,147,34,32,32,74,122,0,58
35,53,0,94,82,68,114,69,174,186,196,93,59,81,58,29,14,98
22,27,0,0,57,91,139,149,126,70,124,134,100,115,103,5,24,48
23,0,55,31,69,29,52,244,208,201,143,76,60,43,48,0,41,14
18,0,12,35,74,100,30,132,229,235,115,7,73,27,5,67,38,4
8,0,29,16,111,72,108,71,154,82,54,122,108,46,0,0,17,0
0,0,39,0,35,35,97,84,111,75,106,106,63,11,14,5,25,22
32,14,3,0,0,44,77,89,73,22,93,90,48,5,0,6,0,32
49,9,11,0,1,0,37,31,0,29,58,0,0,23,0,9,37,0
