0,0,33,9,0,28,0,0,31,12,0,10,10,0,17,20,0,0
0,0,9,18,28,35,38,95,10,15,24,46,102,78,2,31,0,27
28,0,0,0,110,0,77,0,0,19,0,0,42,8,0,10,31,16
19,6,30,174,10,126,103,51,12,104,48,35,12,0,0,98,36,7
0,0,67,0,0,0,24,0,63,5,0,0,64,15,0,0,94,113
15,100,0,112,3,45,21,7,55,82,4,16,9,12,7,16,0,66
39,72,9,96,34,10,73,109,47,129,0,82,0,19,12,65,21,0
25,19,52,52,72,122,121,46,174,92,0,150,24,43,73,42,75,108
0,122,7,96,10,75,38,128,255,161,0,56,62,154,129,172,0,42
71,0,44,133,68,120,98,255,146,255,250,36,22,0,57,88,6,92
57,75,23,80,0,61,32,39,149,204,99,114,22,33,14,0,0,49
40,11,7,21,131,155,206,207,93,44,139,198,93,116,142,19,31,73
0,0,70,50,0,59,48,255,206,243,208,7,94,43,11,13,71,0
0,0,31,0,108,142,0,83,255,145,94,28,83,134,55,65,39,23
46,0,63,0,143,86,97,57,171,55,57,133,123,0,0,0,15,4
0,26,35,0,32,47,135,23,162,64,147,71,109,41,0,0,19,0
84,0,14,0,0,53,100,30,124,0,92,19,135,0,0,25,0,40
0,3,22,0,27,0,31,65,0,11,47,0,40,0,46,0,31,0
