0,0,0,35,0,17,0,0,0,0,8,4,10,13,1,0,30,0,16,11,0,0,36,3,0,3,14,9,0,0
13,0,0,38,20,0,0,0,0,0,8,28,50,52,56,15,40,35,42,55,69,6,0,15,11,0,19,10,0,2
16,0,0,47,15,4,9,0,43,4,20,55,28,0,45,0,0,7,0,17,37,103,80,61,20,11,0,0,8,14
10,0,36,26,0,0,11,40,9,29,12,7,54,0,0,4,22,0,15,0,0,36,50,27,75,20,12,23,0,7
0,0,0,29,0,15,90,99,10,0,28,62,37,0,8,0,37,0,6,0,80,57,40,0,13,40,0,19,12,25
6,0,0,0,76,120,66,70,15,19,35,73,12,0,25,51,56,3,0,0,21,62,0,0,11,36,103,13,14,0
19,0,9,23,105,72,64,24,43,32,44,30,47,35,15,75,60,23,0,0,1,50,0,0,3,2,75,69,59,34
0,13,74,22,91,14,9,3,35,52,0,0,15,58,89,68,18,0,5,11,2,33,1,0,0,0,39,95,72,76
0,0,71,114,68,44,23,13,27,19,0,0,14,58,74,88,42,33,2,34,36,16,3,31,2,0,23,58,80,62
33,3,26,33,38,115,64,11,11,9,0,0,44,17,61,82,25,36,24,5,33,31,14,10,0,12,9,21,45,69
16,12,76,69,42,64,85,52,8,35,76,89,72,52,100,68,92,28,0,58,52,0,14,31,16,38,0,20,48,81
16,65,67,23,50,37,43,34,50,107,69,71,105,63,89,108,110,87,60,120,31,18,24,26,37,0,63,47,27,70
48,60,51,26,44,35,71,44,55,77,71,91,71,112,127,131,131,63,87,87,22,38,57,88,73,45,74,59,0,59
43,34,40,41,66,49,42,49,75,58,108,76,71,139,195,169,120,67,67,74,39,32,87,86,86,87,69,0,92,77
64,40,67,32,70,88,84,48,94,60,62,69,127,233,198,232,170,101,54,40,22,8,65,77,97,88,45,32,53,59
55,2,57,20,66,121,124,104,56,63,80,123,220,196,197,197,137,106,93,58,43,32,56,42,55,145,48,4,56,85
36,9,97,23,56,50,34,91,74,96,112,127,144,215,154,165,245,162,81,48,59,70,57,55,104,104,47,9,52,79
50,0,57,33,37,85,81,55,79,95,126,55,66,211,163,185,173,204,105,66,29,35,97,90,91,46,0,23,39,86
30,0,82,29,0,32,85,113,75,88,115,126,47,123,170,137,112,120,150,150,141,54,84,70,36,0,2,24,20,105
18,0,39,80,17,0,25,44,65,140,119,159,125,130,110,81,108,154,112,136,108,102,82,86,55,0,0,36,47,26
28,0,0,26,0,33,32,33,79,59,96,117,225,147,171,177,181,161,91,107,97,72,82,73,27,0,26,77,99,60
0,0,15,24,33,1,47,88,50,0,52,96,162,189,255,244,241,98,28,23,55,83,32,9,18,0,42,32,29,4
43,0,0,12,17,19,27,74,72,102,64,56,97,169,218,213,188,139,24,48,68,66,39,4,9,70,30,51,5,0
17,0,13,3,23,0,52,117,119,94,90,94,63,111,208,138,100,84,68,86,52,72,54,57,60,0,10,10,0,0
42,0,0,41,0,3,62,106,92,67,86,83,70,110,146,72,86,93,84,163,97,86,0,8,0,5,19,17,2,12
2,0,0,6,21,0,0,46,68,103,99,71,79,117,93,78,111,106,78,112,123,72,0,11,0,0,40,0,21,0
6,3,12,8,35,0,3,0,46,70,112,73,59,124,73,81,75,81,118,71,143,74,0,0,3,0,0,4,14,34
13,12,12,20,0,18,0,0,25,54,76,58,75,73,18,28,64,109,82,106,63,20,0,0,0,32,0,0,13,19
2,0,17,25,11,0,0,0,2,10,54,42,23,25,0,40,59,89,57,9,0,0,10,6,0,29,19,0,0,0
0,10,42,60,0,0,10,0,0,0,0,42,12,20,0,24,18,43,0,16,0,2,7,1,0,0,0,58,3,0
