0,22,0,8,10,0,49,0,0,11,0,37,12,0,13,18,22,0,1,0,17,3,0,21,0,15,6,4,30,16
0,28,3,11,29,0,14,16,0,0,0,44,62,65,57,13,50,0,57,61,82,0,0,18,0,14,0,32,41,0
0,0,0,13,30,0,0,30,0,23,62,3,35,6,0,0,60,0,14,0,85,73,85,84,12,0,0,43,0,6
12,9,21,23,0,0,0,106,20,38,0,15,0,0,0,0,4,27,0,0,26,0,46,21,39,0,68,19,0,2
45,0,0,0,27,0,101,138,14,10,51,96,0,0,18,15,10,22,0,1,53,38,51,2,0,121,0,0,0,44
7,0,27,2,64,94,146,72,0,97,75,146,0,39,32,31,84,0,17,0,56,102,9,0,0,2,174,49,0,0
0,0,21,38,28,90,102,43,0,106,75,52,0,0,61,70,91,0,2,0,30,24,0,52,18,38,94,105,37,19
18,0,38,81,61,68,3,0,19,38,48,62,0,92,154,71,0,0,0,0,28,30,37,0,0,22,0,57,74,52
0,0,56,96,2,0,53,4,0,61,0,13,0,0,95,90,58,0,0,0,126,0,0,2,28,0,0,64,110,94
15,0,121,85,0,114,135,27,0,50,0,63,85,0,71,58,0,0,46,85,0,68,30,0,0,0,27,31,37,51
48,63,36,0,33,85,121,27,0,80,45,0,205,74,46,128,62,21,43,64,58,0,0,33,50,7,0,0,3,92
36,83,71,21,55,56,49,27,0,93,207,35,49,192,44,136,36,151,68,144,82,0,0,51,21,0,120,112,0,72
14,45,52,0,93,65,89,88,31,4,120,0,73,151,75,56,190,115,12,138,115,0,95,101,75,58,81,60,36,76
53,0,121,0,46,35,59,28,99,143,197,44,8,102,255,68,174,0,78,68,0,0,84,88,116,44,57,7,40,68
43,56,62,0,93,80,85,43,42,49,174,1,255,243,133,255,128,94,34,0,82,85,134,139,187,193,92,71,115,92
83,58,104,1,140,62,114,56,30,39,93,92,255,170,176,255,204,179,48,43,29,0,0,2,37,78,27,0,45,61
4,8,29,0,94,98,154,88,99,135,123,141,227,255,149,181,218,226,169,0,67,0,6,65,7,73,18,31,36,85
84,9,160,103,61,143,72,78,82,138,121,91,0,147,44,215,179,182,94,97,62,73,181,141,151,23,18,7,6,64
82,54,58,19,0,81,59,72,63,134,170,153,80,127,191,195,25,223,127,158,32,0,108,0,31,0,0,0,1,87
0,0,0,39,0,15,6,21,29,111,20,108,137,138,107,105,95,170,178,221,214,105,168,139,160,68,36,85,116,85
35,0,32,101,24,0,58,52,53,195,184,137,236,179,37,123,176,99,67,33,28,7,69,57,0,0,56,42,129,15
3,0,0,0,0,44,38,61,53,21,0,53,255,216,255,255,250,144,34,173,118,39,10,52,49,0,57,106,28,10
0,0,8,0,0,55,0,78,68,160,0,87,114,112,208,201,166,176,35,22,71,149,60,0,0,33,71,13,0,0
52,0,6,0,8,44,26,130,89,125,37,86,0,33,226,70,0,14,67,135,89,68,44,62,64,0,0,0,0,0
40,0,0,0,38,6,49,94,104,131,87,140,117,98,177,0,115,60,83,69,136,8,9,5,102,66,67,32,16,0
0,62,11,17,51,32,0,52,93,122,48,73,54,149,96,73,108,126,120,89,229,36,47,0,0,0,14,0,24,0
0,0,0,0,39,0,0,0,19,92,102,61,100,131,132,9,79,113,84,18,172,23,7,0,0,0,0,0,0,0
39,0,0,19,12,0,54,17,40,24,126,34,99,76,72,0,98,129,113,54,154,0,21,0,24,35,22,7,2,28
0,25,19,13,29,0,0,0,37,11,8,51,0,30,25,0,141,42,0,0,33,0,36,0,0,0,9,5,73,16
0,16,0,52,0,4,30,7,28,0,0,23,21,0,0,0,97,8,8,0,0,21,14,0,0,4,18,25,0,61
