0,0,11,0,0,0,36,0,25,9,0,15,0,0,15,0,0,0
3,0,0,26,20,8,42,42,60,6,43,11,69,65,27,4,4,9
0,23,26,49,39,32,35,18,13,29,15,28,41,44,2,11,25,41
7,0,59,54,53,31,49,25,0,58,11,0,28,0,6,9,60,15
7,21,69,58,52,35,0,11,87,61,8,0,15,0,0,17,30,86
39,0,47,60,36,29,0,33,62,59,0,0,19,31,4,31,42,33
11,64,53,86,7,59,79,63,94,123,42,47,36,4,35,22,8,87
21,34,0,35,43,21,96,63,90,145,76,114,39,47,60,55,55,36
50,68,74,85,81,61,73,150,181,187,89,57,5,81,95,83,32,43
36,53,29,110,105,74,131,217,175,205,142,19,28,35,67,116,2,92
8,43,19,70,70,66,87,74,201,159,202,117,57,64,72,38,26,77
32,39,0,6,58,108,129,125,133,105,108,119,117,124,68,0,42,34
18,7,39,32,52,55,88,190,206,203,126,89,62,47,45,8,27,49
23,0,8,40,76,81,54,104,228,255,98,28,58,49,13,41,54,0
7,0,1,46,105,94,60,99,154,102,63,124,111,34,0,0,17,8
10,0,55,0,49,59,91,97,92,82,111,74,89,13,0,0,31,11
41,8,15,5,0,26,59,84,66,49,94,66,55,0,0,0,0,11
35,3,8,0,4,0,19,16,13,0,53,15,0,0,15,8,28,0
