0,19,0,0,0,0,0,0,82,62,0,63,28,0,69,0,0,35,6,0
29,81,16,0,98,114,89,45,255,123,218,250,60,141,34,44,49,0,73,31
0,23,62,0,0,73,59,145,248,103,191,217,120,213,19,99,113,20,0,24
0,0,0,96,0,126,179,158,187,255,112,241,43,157,0,0,112,54,52,4
37,55,62,0,172,217,158,77,255,130,46,160,0,34,0,26,0,19,84,0
0,77,91,156,202,255,100,233,255,255,12,58,0,177,44,87,31,0,198,0
0,139,139,192,156,187,218,26,85,58,75,85,107,185,0,0,0,7,162,50
33,141,252,184,25,118,26,75,97,104,146,43,0,0,60,0,55,0,0,134
0,44,255,214,255,253,108,255,128,82,158,141,135,96,0,0,121,59,255,113
74,157,158,5,0,0,0,0,0,101,178,60,255,255,255,238,70,192,255,51
0,241,255,255,255,255,255,255,255,0,96,0,0,0,0,0,0,0,48,0
5,255,226,0,0,54,0,64,114,0,255,105,255,111,141,247,149,191,228,162
14,169,175,181,13,148,0,209,100,0,202,0,70,6,0,91,146,77,174,127
67,172,208,80,0,43,54,133,154,103,229,0,255,197,158,0,11,203,210,230
37,85,97,0,95,255,169,255,47,255,52,214,158,243,232,104,176,171,143,0
0,171,190,95,219,210,255,254,100,255,133,255,12,255,225,197,119,211,169,28
0,115,0,0,255,129,240,255,35,255,34,255,0,158,247,150,157,151,42,18
0,57,0,162,255,255,255,78,8,255,0,196,217,187,0,93,108,130,0,9
24,0,20,95,3,42,161,79,161,239,82,161,113,0,0,23,186,35,0,0
0,100,7,171,195,66,83,118,33,154,192,20,184,114,87,80,40,59,95,0
