0,20,0,0,0,0,3,16,20,98,0,50,10,0,66,0,0,4,12,0
44,64,25,18,78,88,97,108,209,178,236,207,128,112,63,30,28,7,25,63
0,30,14,0,44,29,62,167,193,160,204,165,179,174,31,78,121,19,0,17
7,24,0,45,12,113,192,237,184,223,132,186,67,119,0,23,101,67,67,0
3,16,94,3,147,221,81,162,249,195,144,128,0,79,0,4,32,19,82,0
0,61,38,162,202,231,94,184,247,196,42,91,0,166,16,71,20,5,158,0
0,127,140,208,178,199,194,30,192,83,14,0,0,170,0,0,0,0,213,58
17,126,210,225,95,131,85,31,106,68,175,122,0,25,16,20,55,0,0,137
0,51,205,135,228,64,29,166,103,134,128,205,147,128,0,59,23,45,165,60
47,182,255,186,254,91,149,220,73,98,20,0,105,179,81,0,0,48,212,9
0,158,214,165,217,200,218,158,108,0,98,0,0,69,169,131,0,113,205,33
0,255,234,149,189,202,85,208,218,24,193,60,137,0,2,93,8,88,210,107
15,201,219,154,86,81,0,249,83,57,247,0,104,48,5,113,169,102,160,116
70,174,231,64,14,39,0,70,41,93,225,0,213,255,129,0,13,171,224,197
46,126,147,0,151,251,214,255,109,255,227,129,191,255,221,141,130,216,162,34
0,154,171,82,255,229,255,231,117,255,211,242,68,255,222,188,122,194,145,11
0,56,0,0,255,141,239,240,22,252,137,244,0,144,239,136,125,184,56,11
0,75,7,110,255,255,255,93,74,249,24,216,195,160,0,26,97,163,0,0
9,0,27,50,8,87,117,127,113,210,190,181,41,13,3,18,196,0,0,4
41,74,17,186,166,94,88,91,65,127,162,109,150,100,98,69,81,0,85,0
