0,53,0,16,31,0,106,49,82,75,82,10,147,0,0,84,70,120,51,0
93,21,0,87,72,103,0,20,75,76,0,123,142,0,0,129,12,0,0,61
0,0,88,42,0,34,0,93,76,108,68,0,0,173,152,0,109,17,10,31
0,28,30,37,35,20,166,0,89,83,43,22,84,9,54,0,44,0,20,59
24,73,54,28,17,60,30,30,18,137,203,41,0,0,85,67,70,26,0,0
100,0,0,57,79,6,23,98,33,129,122,0,77,169,0,0,0,85,0,0
69,16,0,0,13,48,102,40,74,150,75,105,24,46,65,38,0,0,49,0
18,46,73,38,0,19,42,77,62,24,255,79,89,11,0,13,62,24,0,60
8,24,20,30,76,67,29,66,139,216,195,129,0,29,36,111,3,25,64,11
19,46,11,53,36,57,68,87,11,255,255,118,117,61,48,0,93,4,31,1
20,6,73,49,28,58,81,100,244,255,255,194,104,96,72,31,33,50,10,0
0,44,36,4,50,53,31,47,67,123,255,159,32,86,72,46,25,60,55,76
85,37,39,31,44,11,6,16,133,215,132,70,118,0,37,27,53,36,27,84
53,3,3,62,0,0,55,156,0,146,127,73,78,98,37,0,0,31,36,39
45,0,0,0,38,76,7,6,186,58,121,33,65,55,20,141,22,0,29,0
28,6,0,58,0,153,0,52,0,119,102,59,61,21,46,9,19,10,9,112
0,0,4,1,0,1,123,102,0,80,78,147,0,52,106,0,21,46,63,1
5,77,29,62,20,0,58,0,7,165,98,84,98,23,0,39,56,94,0,27
0,40,45,32,87,43,84,0,0,0,96,96,0,4,86,74,47,0,50,23
0,0,74,0,0,62,56,40,1,14,68,158,84,0,17,0,32,7,26,0
